"X5uM_10h" "X5uM_10h.1" "X5uM_10h.2" "X5uM_10h.3" "X5uM_10h.4" "X5uM_10h.5" "X10uM_10h" "X10uM_10h.1" "X10uM_10h.2" "X10uM_10h.3" "X10uM_10h.4" "X10uM_10h.5" "Veh_24h" "Veh_24h.1" "Veh_24h.2" "Veh_24h.3" "Veh_24h.4" "Veh_24h.5" "X5uM_24h" "X5uM_24h.1" "X5uM_24h.2" "X5uM_24h.3" "X5uM_24h.4" "X5uM_24h.5" "X10uM_24h" "X10uM_24h.1" "X10uM_24h.2" "X10uM_24h.3" "X10uM_24h.4" "X10uM_24h.5" "UT_48h" "UT_48h.1" "UT_48h.2" "UT_48h.3" "UT_48h.4" "UT_48h.5" "Veh_48h" "Veh_48h.1" "Veh_48h.2" "Veh_48h.3" "Veh_48h.4" "Veh_48h.5" "X5uM_48h" "X5uM_48h.1" "X5uM_48h.2" "X5uM_48h.3" "X5uM_48h.4" "X5uM_48h.5" "Veh_72h" "Veh_72h.1" "Veh_72h.2" "Veh_72h.3" "Veh_72h.4" "Veh_72h.5"
"formiminoglutamate" NA 5.25392168084504 NA 5.15505046330593 5.563375465424 5.21431124604584 4.99614376700622 5.12404751911003 5.38579567762053 5.23686462231739 5.13749336715601 5.06498930044266 5.29452574467697 5.25624857002586 5.02540828113175 5.03783669252723 NA NA NA NA NA 5.32423511256056 NA 5.35369123925356 5.03262681818751 5.19231371556988 5.4696070238084 5.44342728401932 5.33673983349184 5.22813076605715 NA 5.22572786390657 NA NA 5.08995454051866 NA 5.18778572880524 NA 5.23815152598688 NA 5.04635857226505 5.44380414886143 5.21854338231224 NA NA 5.22093664265821 5.25230921598583 NA 5.25267345312235 NA NA 5.21887146770055 5.23457295872357 NA
"fructose" 8.15932897573622 8.1617526945914 8.124680802022 8.16542515446312 8.12350856305922 8.1113949331177 8.13900195862943 8.16842228572975 8.14219673177814 8.14480706399703 8.13819640777334 8.13895160183751 8.14897396586692 8.15627009563525 8.15006115975724 8.115021335352 8.15705881200878 8.15986409621468 8.17234045398428 8.18290224939545 8.15115319452404 8.13803593733411 8.13481544013546 8.16615544157792 8.10777161052998 8.16966404377695 8.10785452698113 8.15160889466885 8.16743308391363 8.15487849355232 8.12614154176441 8.13898041390306 8.15470752625813 8.17980852347476 8.14316154824661 8.12641066918022 8.1532161311667 8.13553966019532 8.16538683919829 8.16585465225737 8.18773391273155 8.14373686568002 8.13260130262135 8.15106796431919 8.18146293349237 8.14610967083757 8.11290389164489 8.10273413626922 8.13346956899846 8.16429264530733 8.16875385961065 8.1629934471318 8.13404020352256 8.18203582356048
"fumarate" 6.82744972640938 6.80637746520422 6.76796675671747 6.81733381632365 6.77623519318922 6.77002680472358 6.77911763772926 6.77196128352322 6.82174738181157 6.80056394874093 6.80202280711251 6.80826162640272 6.78567001774731 6.79554516884718 6.79170159394507 6.75986168558681 6.79095481244818 6.80680023266328 6.85652540686299 6.82088298361436 6.8232471759703 6.78553831750901 6.79487379090793 6.84854164563426 6.75632963618272 6.79728118591348 6.78277430386104 6.74966127350929 6.80371816015026 6.78639425971032 6.79528716571941 6.80747921561236 6.82540066957279 6.83243284064297 6.83442178464742 6.81371199098364 6.81402326333673 6.79251488557049 6.85100338584961 6.86258679172193 6.85871593131203 6.80911974343684 6.78263835543372 6.8144758068031 6.83469308557579 6.8065976457986 6.77036370800741 6.80014008677898 6.82695196897017 6.85156787200879 6.8867411900893 6.90081599534666 6.8919891342762 6.93147439797483
"galactonate" NA 6.3764641718288 NA 6.43772900606294 6.07232196760148 NA 6.27540373309141 6.09571074823748 NA 6.30189728376737 NA 5.87388127612315 6.22882956419766 6.14449356767126 6.52434509437334 6.2499771866391 NA NA NA 6.39024551464049 NA 6.29935277307567 6.39922050382418 NA 6.2711433874832 6.23870858702425 NA NA NA NA 5.67081525914768 NA 6.7003561425111 NA 6.15454538816518 NA NA NA NA 5.34635884325533 NA NA 5.59407970149041 NA 6.26612181522648 6.11153369495677 6.40453422375618 NA 6.43024522305599 NA 6.72207646708823 6.43562206749679 6.36880215268967 NA
"gamma-glutamyl-epsilon-lysine" 5.36900794020388 5.43324484421686 5.51317230318927 5.48519313946009 5.39923747771468 5.46031137481561 5.40757104407286 5.39113278967488 5.58701239012801 5.30888441442202 5.57363964711782 5.46341515152122 5.39502918853337 5.39359625946129 5.35791198879461 5.51866131178581 5.36549360073151 5.46289939336053 5.57898742263627 5.40719708599945 5.52751132358013 5.53380382247191 5.58405744208691 5.50404111298612 5.4044591043464 5.38718509011464 5.49859860918089 5.41189904589062 5.40536685333664 5.42961179773016 5.43183961879979 5.4585139630184 5.38642048224926 5.43098238270518 5.51620473476152 5.49626109478722 5.24265321740902 5.307438270766 5.40380832441335 5.45644954326908 5.44072493993674 5.17213569664957 5.34234568543017 5.32198347085718 5.37751387580507 5.40297287028731 5.54842995858269 5.46542598129295 5.45455980834759 5.42976358119876 5.35489176833987 5.36469729887048 5.26425570891878 5.41167861788544
"gamma-glutamylalanine" NA 4.50475622049721 NA NA 4.98665530983207 4.59799119489885 NA 4.50308216457604 4.96907094929622 NA NA 4.54421691979545 4.71886690729031 4.32310765518552 NA NA 4.54935889434246 NA 4.73406338431459 4.38565988689162 NA 4.99350236167789 NA 4.81749926186776 4.65720888121736 4.67531081123648 4.92367913157524 NA 4.80669539271181 4.42701520590799 NA NA NA NA NA 4.63020405908149 4.79781439358861 NA NA NA 5.01633958467416 4.82321331328267 NA NA NA NA NA NA 4.82170999729838 NA NA NA NA NA
"gamma-glutamylglutamate" 5.80100696928107 5.72904485600094 5.9761605357679 5.96570393110988 6.03581262909036 5.66398251314945 5.97664705036982 5.74095056304974 6.11633639119706 5.80393280355237 6.03615882064334 5.73495256561207 6.0435229961915 5.75346508634527 5.80594376213343 5.83429033218441 5.77388002024227 5.72279181909323 6.06271356868059 5.76632806217432 6.0542348929136 6.05601019814081 6.02244569312706 5.99033796665892 6.0467011419741 5.71651917945807 6.06583319701937 6.02168080763399 6.00759203545594 5.76494462421381 5.77836761989287 5.97846447368486 5.81799218294968 6.03513263519529 5.96288241874757 5.9999504876068 5.80656117148077 5.78508627703516 6.03195956743249 5.93918916323828 5.97605775231942 6.0634159308648 5.75250325796631 5.70434358905208 5.88333829070107 5.74186275478261 5.96101936391372 5.78731308694678 5.96826948472737 5.6985407092812 5.80218446342817 5.74987075603905 5.72638159150132 5.70718424898864
"gamma-glutamylglutamine" 6.51478966831207 6.57869157424597 6.73994706826964 6.71968934940438 6.89648328194069 6.60192066902788 6.76858579039737 6.52564294349711 6.85911288762094 6.60482403850604 6.80015501804017 6.56430925189288 6.97998045114449 6.72875550121326 6.81813031190978 6.70649409294438 6.74176477422712 6.63480765163259 7.01034949052923 6.78223756855332 6.99190999386608 7.03761774461527 6.98448172128131 7.05404572688636 7.0047754255738 6.77442681289553 7.05214763375221 6.89218206524581 6.96915898753221 6.75350469498826 6.94148320754496 7.00355112993045 6.84890391308974 7.09914182326839 7.02268124418622 7.09853307909714 6.79324389124684 6.80366690568402 7.0664796346765 7.00226824938015 7.1112403613864 7.14021311290047 6.81339749207807 6.84968298188126 6.94067324093141 6.85957939569811 7.11479587026443 6.82919187128931 7.09602077995622 6.8417010144863 6.83024282748045 6.83770122653016 6.87251073387401 6.92673920226308
"gamma-glutamylglycine" 5.81767706869109 5.81424359913854 5.95332808136806 5.84654616655647 5.95422851528056 5.79486989058562 5.95143757959838 5.88040768017106 5.91695691237344 5.75456772133975 5.85620548885338 5.83529540568945 5.94603791555118 5.72373061079521 5.65936466663866 5.63968665687309 5.72117312738744 5.85021111025035 5.89447335515724 5.87924673764016 5.85937970512751 5.89633052043383 5.79521660380078 5.98236984288226 5.89797493727587 5.86275254867849 5.87570527866162 5.90820183090804 5.96166261803272 5.79314684507504 5.55734476223691 5.85659115068187 5.8587464746727 5.93176187211097 5.88508460852065 5.84888466292898 5.45746101736936 5.88185179989786 5.89099857602535 5.68854884525302 5.94182486620612 5.91775803061708 5.57607746783458 5.85630465720293 5.68486420459125 5.83546607516269 5.85642254132733 5.77776310725005 5.79775558804813 5.76990583913693 5.8091993363991 5.91932760919993 5.99829770812868 5.91099505093802
"gamma-glutamylhistidine" 4.90473177017418 5.02756568178466 5.04701382275495 5.14791118158523 5.20042365149999 4.93355308505842 5.17399871713168 4.90595230610623 5.23118659515231 4.87234860220737 5.2085515285631 5.02296832576699 5.16711934588138 4.98236170163315 4.95696998212915 4.98212644407943 NA 4.98509849611111 5.19805470424751 5.08895427282076 5.19414232661629 5.14945929423956 5.22863643573478 5.13421855808221 5.17574658202673 4.94021755559973 5.16723164915323 5.09795800301356 5.15739329666181 5.02358165766494 4.84694296938228 5.20817521578872 4.83949061722071 5.13988538047855 5.1480100309044 5.14786483822071 4.85753753152936 NA 5.21590709655975 5.22518259402579 5.20066175230107 5.30010613794309 NA 5.12200933443127 4.98606374999723 4.8197610285141 5.17706587957746 5.01938634179219 5.23860555575243 5.08237600743805 5.04502943738859 5.02971241829052 NA 5.15334831871041
"gamma-glutamylisoleucine*" 5.65749853101247 5.65437775367776 5.76695240528843 5.67743356527414 5.76623656512089 5.73911486823082 5.74143289272566 5.68250879237729 5.74200516099198 5.66351906772046 5.71333258910715 5.69747694211131 5.7181187098122 5.73284229908221 5.72424636935106 5.69839722666542 5.70378644954063 5.74124695976501 5.80707952419008 5.7705655772844 5.76602448564493 5.77112501607565 5.75360603682905 5.8117860699476 5.71461891365014 5.70810972844862 5.74890789359198 5.64985842288434 5.70580557448569 5.79491167793048 5.74373312592175 5.78522231601931 5.72845767556284 5.75609118710468 5.78403570469736 5.79025419217167 5.77174691337737 5.77460308617885 5.81542166645276 5.7601954750781 5.74301639573376 5.79212542740456 5.68297945603856 5.71775535685236 5.79131723382295 5.74974636141064 5.70288010867062 5.73756235147578 5.75503593376777 5.77155367661108 5.8035663583812 5.77309790095251 5.73317558997971 5.78993801206576
"gamma-glutamylleucine" 5.8080204629588 5.82488762243458 5.88807441902439 5.80160674496177 5.82236359867848 5.86484912958756 5.87796938480449 5.84943169918132 5.83911399250643 5.8230364536512 5.89294620930584 5.87962107534447 5.87610174370452 5.84649916900463 5.8472832387037 5.62427177992973 5.85368665476644 5.88644447316744 5.86419830015727 5.91051715185451 5.97184108435463 5.83193756753843 5.91143940905017 5.87544153882152 5.80148054521377 5.85620367458729 5.91965066953339 5.81796708788771 5.86167238347297 5.86530418978591 5.82881709041824 5.89039530691218 5.90583795903687 5.91446533484716 5.92299000128368 5.95847118561858 5.87184136797676 5.83720510522796 5.94471900221939 5.86448675513975 5.96897300444108 5.90199581632034 5.90260167414571 5.91999385383051 5.93905825653341 5.84510176252243 5.89250198023392 5.95301703673234 5.93346400337118 5.94313971367667 5.91028067473926 5.93831754105777 5.85463088189049 5.90823348418409
"gamma-glutamylmethionine" 4.97244815935078 4.98901352421192 5.21477234246012 4.98961887482279 5.35438699006374 5.2275267849372 5.27845863771363 5.07071004059628 5.24116281719836 5.11778816307191 5.24338286566558 5.08092216820054 5.4208580769317 5.33834491738784 5.35342378987684 5.27427333775842 5.19651884114355 5.38062362561806 5.55055975842095 5.44214568852732 5.47209939285679 5.48401068809454 5.45811487029794 5.46673123343786 5.56125407574236 5.42374543487471 5.59021411662219 5.45829632154539 5.42953265552188 5.40461480439457 5.49304517047306 5.62898733304933 5.65897055702792 5.65444319962335 5.64620270822143 5.72147095808725 5.44938582211339 5.36909334681679 5.70111273023969 5.65402436770811 5.63678267522193 5.72235581923958 5.58969721295666 5.59375002672879 5.62580718244382 5.54608468557296 5.72703835549976 5.45557264551796 5.78408068958742 5.59019961151977 5.62207510943819 5.66284185009503 5.67787966970194 5.65207800718185
"gamma-glutamylphenylalanine" 5.25012467926744 5.02354052155485 5.29408026011406 5.15387581367898 5.23756384390348 5.16711639013992 5.27271628139645 5.23142880969147 5.19113509987163 5.14941927319868 5.27542653674164 5.1698037041089 5.0972642527951 5.17395507573172 5.16952161073879 4.99316278140432 5.15921215376653 5.22557029698016 5.19372551325349 5.38515387136481 5.35351808939005 5.27547490415756 5.27713684846888 5.36941254455309 5.19612642215933 5.13821741014856 5.31795474776832 5.04013140141404 5.21155301777272 5.20391364376765 5.29897745450449 5.28512730217631 5.28680888222382 5.1902980740701 5.22954618408155 5.31325540418504 5.26797618832198 5.19680878224914 5.33248693659401 5.27834883279049 5.21586482791421 5.33036100539346 5.15492888540894 5.15392456698863 5.38296748515215 5.07296271729933 5.36616323685888 5.38694462437057 5.35090090787023 5.30826766879911 5.28086962327992 5.19588305485073 5.25854869102158 5.20414712521285
"gamma-glutamylthreonine*" 5.22749592079549 5.0561995027263 5.17517828168157 5.16893627045439 5.31377866586455 4.95685967659125 5.22297904889508 5.09588734926206 5.29510727410425 5.01776767800282 5.27003798294626 5.04808427635145 5.32759798601525 5.06507529675888 5.2606699199436 4.91248776133232 5.1730317603435 5.21742603442225 5.33458643197297 5.17431571298746 5.41090033630589 5.29681870158049 5.32743863288384 5.2558535882435 5.35767381091807 5.15495016399796 5.35105962284189 5.18942012469204 5.22193559982801 5.09067767989771 5.00941689881391 5.32366041319193 5.1570788249532 5.36129521436647 5.3864543745057 5.43467107895101 4.93274764911547 5.09175486256145 5.32267403175142 5.24259360013092 5.37501580369766 5.3579710366994 4.99612623993711 5.32370369661015 5.13524717547938 4.97651504373793 5.38205488401383 5.25002944969093 5.3666899895703 5.05940057427373 5.07421649534321 5.08021147253188 5.19827209846935 5.13276543128839
"gamma-glutamylvaline" 6.17751745403995 6.23739040110323 6.28615028977542 6.26927962338909 6.31852661361754 6.24194846513544 6.28067646249787 6.23293743857808 6.29071669729275 6.25908810202154 6.32065820241966 6.28351990424691 6.31023180187694 6.2651540350294 6.1542355452191 6.12602095183785 6.17354404960441 6.19174100621731 6.29514315363064 6.27211301382436 6.36833728617637 6.28403257971897 6.34368621716706 6.27557392539543 6.30944044148843 6.2466396297356 6.3395337208873 6.22885725685655 6.27718915502854 6.25526478424389 6.21575041775668 6.29668471114043 6.14611004310557 6.27037856851363 6.31104442859718 6.32867250050334 6.10616300901679 6.04892516293731 6.33057305309443 6.2544820941371 6.32356352514552 6.30022537166852 6.17632629352496 6.16497826524819 6.26168529725507 6.16692126671303 6.31616227379035 6.28227512774281 6.27630046482937 6.27204036109054 6.2000826938187 6.24128094191292 6.1951549045567 6.24508284911421
"gluconate" 6.99023946191691 7.12311595029142 7.12689742186128 7.09453233783829 7.08589064608041 7.12882204759647 7.02024954519048 7.11173090909784 7.06202896905361 7.02817154228399 7.25137849065733 7.14645385143983 7.1724951322461 7.1694328309653 6.9802063284008 7.13824678902347 7.06674760132636 7.09246167465415 7.09582681838046 7.24163133902546 7.10431609126305 7.12062150358665 7.15503812470123 7.20845710470294 7.06802217240885 7.19701924105231 7.019850022772 7.07406634281145 7.22582191186318 7.22870497667512 7.1684229045735 7.26051547751717 7.05914039010366 7.2965004780727 7.19976403304182 7.13899200000263 7.26223635753387 7.25859504828541 7.24987669691452 7.3097307673285 7.27038276297453 7.2199845319995 7.20066708754773 7.26014339853922 7.0712388490821 7.23409984643147 7.14774005730263 7.17149231020815 7.23931594946409 7.26054117406286 7.10277472962311 7.23364067343134 7.21752645035119 7.28637822681636
"glucose" 9.53423138180728 9.53680497105374 9.52163663122257 9.54212980785183 9.5141187181739 9.50101021074961 9.5242575911025 9.5500025375652 9.53078352213283 9.51956439177396 9.54885873618361 9.52938080706198 9.52509121780266 9.53680332368696 9.52379566256835 9.5166451433215 9.52836805528919 9.53866582664207 9.54765224906898 9.5537033322793 9.54626099140576 9.52256199090017 9.53000364699438 9.55647683211238 9.4899355773064 9.52363600569703 9.50143491759841 9.5017396763763 9.53708690172205 9.51232386969343 9.47277353766463 9.50609938460784 9.51239764587278 9.52376597269717 9.50732900389731 9.49437874792635 9.52123505345152 9.52647961868846 9.52853694549797 9.55275822471684 9.55958688959976 9.50721069036154 9.50063409990104 9.53591797804103 9.52312484893633 9.5428720465295 9.50589014937758 9.49362752633625 9.47838094151725 9.51249972952072 9.51663675191017 9.4889806379132 9.495362878326 9.53297311254523
"glucuronate" 6.07220907716215 6.01104025546069 6.08035514847972 6.02255538271597 6.04545324759188 6.0902682839562 6.05727688992763 6.10166735435178 6.06814354381189 6.07140475733734 6.02691999433042 6.01106396484237 6.05636736517385 6.04875556311908 6.11989959347898 6.07346392953339 5.99638031323341 5.95946498073565 5.98647075794505 6.17494262493266 6.0744536459505 6.09155054404037 5.97936259897079 6.11043414441669 6.04079808449062 6.12663102941764 6.15095037119234 6.01447601499111 6.16828883063143 5.98706265887789 6.347986718346 6.088738365274 6.10140988383569 6.14969411264821 6.05448167400998 6.32493443651853 6.1065706113565 6.10104386869565 6.15737848531673 6.11146011974542 6.15748003868342 6.08421725578307 6.09523771690871 6.15426751370597 6.2233643087611 6.04813403689597 6.02561877231009 6.14510282220299 5.98437517111745 6.08419650638877 6.1246606991584 6.13644373508872 6.25897639796607 6.18414069156599
"glutamate" 8.83183035211208 8.82961047843694 8.8626368138505 8.82734975004402 8.83568411979392 8.84344368059601 8.85771311899244 8.84426339309131 8.85094082334993 8.82968474509462 8.84138926679011 8.85746137590873 8.89217890554317 8.87191832845816 8.87148050037215 8.85797219444366 8.86182896690887 8.90009493357236 8.9464417632132 8.91874445958321 8.92644544659182 8.89122539391859 8.90200303067325 8.92778344238746 8.85865890808367 8.89120379136619 8.87570096294598 8.86534162569774 8.88817348903927 8.89113683448073 8.92899977341886 8.96426240665476 8.95063287352034 8.97249612608281 8.98264433435916 8.97217738371687 8.90541138171476 8.93736332388246 9.00718045280134 8.98868273189347 9.0022302478982 8.97318695798069 8.90005504999139 8.93519099236846 8.9753059340265 8.92303786329007 8.91874653741543 8.93336672959594 8.98756571143306 8.98440318369421 9.01224611465462 9.02976922761448 8.99924627274308 9.04980023208789
