"UT_0h"	"UT_0h.1"	"UT_0h.2"	"UT_0h.3"	"UT_0h.4"	"UT_0h.5"	"UT_10h"	"UT_10h.1"	"UT_10h.2"	"UT_10h.3"	"UT_10h.4"	"UT_10h.5"	"5uM_10h"	"5uM_10h.1"	"5uM_10h.2"	"5uM_10h.3"	"5uM_10h.4"	"5uM_10h.5"	"10uM_10h"	"10uM_10h.1"	"10uM_10h.2"	"10uM_10h.3"	"10uM_10h.4"	"10uM_10h.5"	"UT_24h"	"UT_24h.1"	"UT_24h.2"	"UT_24h.3"	"UT_24h.4"	"UT_24h.5"	"Veh_24h"	"Veh_24h.1"	"Veh_24h.2"	"Veh_24h.3"	"Veh_24h.4"	"Veh_24h.5"	"10uM_24h"	"10uM_24h.1"	"10uM_24h.2"	"10uM_24h.3"	"10uM_24h.4"	"10uM_24h.5"	"UT_48h"	"UT_48h.1"	"UT_48h.2"	"UT_48h.3"	"UT_48h.4"	"UT_48h.5"
"guanosine 5'- monophosphate (5'-GMP)"	NA	NA	5.18450972714593	4.74699984856283	4.88632148655948	5.23677902869585	5.13038845398668	NA	4.88649636532393	5.03552579270025	4.95624528995382	4.97373267243683	4.77872269533273	4.9757304268938	5.01399940885201	4.66464197555613	4.68033551341456	4.92273064666575	4.90270981296988	5.35328519016866	5.02093278277788	4.89873066507106	4.60205999132796	4.83789763671152	5.07327099827901	5.39433959036698	5.16768647585149	5.35647140220266	4.83676072297824	5.59584219684195	4.72238709417712	4.86006836078694	5.37578428534545	4.68320018563545	5.18068201251993	5.2094372635093	5.44184903552707	5.00075935110474	5.25622208858161	4.93927458107116	4.97145676708353	5.57437046398749	5.25617875182589	5.19688882711919	5.48757103972743	4.6830019846072	4.98469829719698	5.28264703255591
"guanosine 5'-diphospho-fucose"	NA	4.61863373759709	4.67437423771705	4.43533463061853	4.65284562128087	4.79264378730514	4.57125450618701	4.78711318350084	4.73341395689798	4.79663676722626	4.79269978917265	4.81997801302119	4.47439111255821	4.74041795982027	4.62290792489382	4.6129744807486	4.68584917961594	4.71397748625134	4.80826500309124	4.39922362152727	4.69787420094872	4.65424394377314	4.63566466516033	4.70176652362579	5.00722272379038	5.05884720728587	5.0511216381861	5.02272934471743	4.99626643668819	4.97459918758338	4.86754997829775	4.79809793206249	4.95159976512796	4.96315007937185	5.0384413213653	4.98148336006535	4.88261559933424	4.97024921874014	4.83591241711139	4.85040727686277	4.89012468081648	4.87733102488172	5.16669055321765	5.17890216167217	5.19156278759173	NA	5.20618069901994	5.25303738503389
"guanosine 5'-triphosphate"	NA	5.56193576331378	5.00799088072851	5.01262213243447	5.0467370220255	NA	4.99009455094823	5.41308004605085	NA	NA	NA	NA	5.04428883189668	NA	4.98792086914394	4.98560608305244	4.8403696036346	NA	5.1076881088613	NA	NA	5.04015119903547	5.46948475476541	NA	NA	5.11359243425854	5.18249168864384	5.15710604785298	NA	NA	NA	NA	5.04316178814364	5.16246881537491	NA	NA	4.88574558146912	5.03230843966431	NA	4.84287747087986	5.14651252625579	5.21051381477046	5.21745762253858	5.41934929455419	5.10615348579069	5.46354810285209	5.06121113732944	5.32540892381494
"gulonic acid*"	5.85906260452343	6.28108088692364	6.32222219002081	6.39816387319959	6.44360637469111	6.3904677243158	6.41347964882163	6.33166654812582	6.58826722377938	6.54959884288958	6.45556062717021	6.51788322870295	6.66380680120264	6.41175737905659	6.43580918161185	6.52153674521272	6.31663512519737	6.37897699799322	6.44448043404431	6.34628528183719	6.396326477353	6.41150118463119	6.38392374661575	6.47900014065372	6.75914161426899	6.75156499739823	6.74037903445171	6.76854146552379	6.57319418407032	6.66912712589653	6.36179222012242	6.6479438649066	6.69646403148917	6.63979028951424	6.86126694170382	6.72743641186702	6.55276990453874	6.67142565999474	6.4910773480265	6.45255091855952	6.57327679334624	6.47286157387672	7.10809255613783	7.11515694468465	7.08821191521506	6.30006653117873	7.05917177051034	7.0813134920168
"HEPES"	7.59523080223969	8.15813051689902	7.64630364069423	7.61706722151721	7.80102965779423	7.77350905134209	7.6840373251582	7.6379048526672	7.77075648579483	7.7269976421987	7.89936728703893	7.79612554319439	7.6902291915047	7.65620000481297	7.71267070885221	7.7275696560313	7.73985937439671	7.6980198411626	7.71233201182764	7.63881739968057	7.69287609442957	7.69445107162233	8.06006861697713	7.72483334243002	7.83085673230981	7.81323445547192	7.8330683833223	7.83520023309188	7.77111789512112	7.78165463536347	7.71136711217865	7.66370424146501	7.82068568074397	7.77695491793888	7.85210365352748	7.82399705009119	7.76078135188305	7.73864847483796	7.73399370958451	7.7173086398956	7.75751421369835	7.73616209531969	7.90440425606886	7.89093225742761	7.92026795567545	7.38558890147159	7.94714669859906	7.93006528779474
"heptanoate (7:0)"	5.9527140015056	6.02528947648453	6.66047529116032	6.03123107428204	6.21951405896834	6.25679012235994	5.840465556547	6.67915887781393	5.43597648093864	6.01979898814828	6.02462767273244	NA	5.94133797835068	6.58750229643627	6.21706445009844	6.08751131904814	6.24617791175007	6.05180328334626	5.9180083067959	6.40704758267504	6.36381554296708	5.91030203236387	5.85293296070433	5.78186519061142	5.88621765423828	6.54800458685564	5.61622652404497	5.97764954033569	6.59975036283215	NA	5.80149426435422	6.24800737063456	NA	5.72540765635147	6.380270410304	5.80461982213685	5.97615548893432	6.16999137098661	6.12554957631391	5.85188914659572	6.48997422055767	6.22328951766719	5.96871777766168	6.29445740791	5.27711849379692	5.98061050452355	6.3830579207872	NA
"hexanoylcarnitine"	5.16297341842882	5.04402598569921	5.32194415442508	5.17840422146109	5.3020082271787	5.25907518696159	5.54643284218227	5.76224855689597	5.07600291364638	5.17599280781489	4.88158435207237	4.91304521283883	5.26603638494535	5.57251496274167	5.16643603465476	5.04800262560594	5.1229167390064	5.12337136581242	5.46797196144233	5.68540312557064	5.28966697585625	5.33667782699805	5.19853337787042	5.10651046393145	5.4541555374333	5.41540408804792	4.9223101632144	5.17236061602832	5.31121330482111	5.38286318211126	4.9217748857199	5.05287854515763	5.10438125620422	5.00982468708979	5.1332002821599	5.02165643133864	5.1536472095564	5.14946237262842	5.14209837877092	5.15120738085262	5.22177925693969	5.12344327753135	5.28180349986797	5.43178820018415	5.16299132255752	4.65626115170834	5.24060914683892	4.89973844911919
"hippurate"	NA	5.69122299069289	5.49836156316159	4.63452764942903	5.00203640225953	4.91646974078941	4.79883702756026	4.70256838582992	5.05312071787984	4.93466001913304	5.25051758561048	5.14952701375435	4.82214191626178	4.83513228705176	4.99459427348	4.97522955023168	5.01034236613957	4.92971516677237	4.98243406294158	4.77865763194736	5.03958859514864	4.94857432901705	5.53651172815274	5.05158081507989	5.0396718430677	4.91198810176288	5.07324531655385	5.1476979611496	5.03580583041971	4.96821668646024	4.88803339358275	4.78928450129794	5.06557598045202	4.89752262815632	5.05546242955767	5.00484994527493	5.08413639909985	5.06523228958451	5.1168566946869	4.95840141045416	5.04065771110823	5.05808042546493	5.30036284146231	5.26342301086739	5.23107691677669	4.61060693746546	5.34323129456404	5.26776056101471
"histidine"	6.75459080007438	7.50471052147296	6.94797223654906	6.93043271328553	6.98457978554848	7.25223186126357	7.09277522624713	6.84776490293618	7.02009225170466	7.18554728250194	7.26755200383283	7.06376507400294	6.93068068361071	7.0438942281391	7.0433348831975	6.92222352419799	6.90289820363889	6.86308107522846	7.09208529636405	7.09873071442156	7.10342886910088	6.90211177785723	7.20786190177615	6.8670368101792	7.22099580944582	7.28552508451186	7.20082055043023	7.33922718013034	7.06067529422007	7.3442063322659	6.85187974025753	7.05159358020593	7.28330032392244	7.00796090541437	7.33675335373224	7.05145376041448	7.23513674879544	7.04259401779448	7.13631144028785	6.98142625165779	7.07378750211358	7.20941463266224	7.29599239030235	7.23137599294308	7.49409960774268	6.66993384706076	7.3635153715266	7.38474616276992
"homoarginine"	4.62873622673567	5.4629532402344	4.77923563167586	NA	4.77990659086536	5.11541079013392	4.76530338533332	NA	5.00956986429195	5.21173175570281	5.22045329340798	4.88477271436323	4.84230962284676	4.86556587039621	4.94239006410615	NA	4.76770488287397	4.82476996101248	4.97928425793142	4.71513388492217	5.15190893563289	4.85074423134344	5.21642719238414	4.74926467231071	5.16294954510898	5.11984620759663	5.06242403024137	5.25265160750661	NA	5.20401411047226	4.9070080536892	4.79295170825013	5.15819960112057	4.9065720609522	5.21813358376874	4.99717661407514	5.19876152496752	5.00638473813525	5.02852651968377	4.95285537971283	4.92980706258042	5.12859956670231	5.13765155818483	5.13449904213613	5.34755832587599	4.57700898213113	5.20187213011844	5.41982362360833
"homostachydrine*"	5.15340933355093	5.5844770956696	5.30754310176005	5.0596542808241	5.17507091700135	5.45308430849509	5.52313620557867	5.29497077274514	5.34050955154434	5.50167943560722	5.59720907443747	5.25702303952861	5.29550992325441	5.40577139524358	5.46895550752542	5.34124652044775	5.37835610490736	5.42708506173404	5.56629840140631	5.46209088806703	5.47589191069155	5.34713868841838	5.03419514908567	5.32136226912365	5.62504376393075	5.56749218837728	5.34312488026647	5.66557817700571	5.47487740385522	5.66837100503548	5.19908841847176	5.46056260035585	5.68880766597138	5.44444141618892	5.70677921061049	5.44086502096971	5.62291930806796	5.38666123830179	5.54870258692687	5.44206879794544	5.39910236102616	5.62832863557229	5.63953031494073	5.64722546089875	5.88566421566812	5.01126586551754	5.64426326061728	5.74528563879077
"hypotaurine"	6.25783714738162	6.34760728968832	6.3632905582652	6.33025849546322	6.4464576323325	6.47276288326188	6.5548455349902	6.48124535954573	6.57863153239881	6.57713410643113	6.47928184274671	6.56014117641961	6.61761159460701	6.53828687404102	6.49624488724424	6.55349708524998	6.4842353311462	6.49295556821194	6.59347315003058	6.45364623090795	6.4924758399257	6.56183393569792	6.49162695272915	6.4887945861518	6.74658594131412	6.7143908752667	6.69036240954938	6.76327536465051	6.69913352884817	6.70683312382441	6.58212270485717	6.59300191003562	6.73430550840739	6.75025005552127	6.807032999361	6.73293106779148	6.57656961160524	6.58845491244694	6.57332145614311	6.5842002376865	6.60391923775866	6.55474118360539	6.8508845111077	6.83109073583767	6.86995697249278	6.13068813685696	6.82839466395897	6.89507270418201
"imidazole lactate"	4.40224418233262	NA	NA	4.26913919679218	4.330555809063	NA	4.74920277944777	NA	NA	4.68935326324225	4.52632635176649	4.59493369984628	4.48614699680657	NA	4.59049631181456	NA	NA	NA	4.46977784819177	NA	4.36576868800219	4.26448725578069	NA	NA	4.74650186683951	4.72077102080463	4.50926974537619	4.82925873254929	NA	4.81933331745728	4.47508980338901	NA	4.79018660953317	4.67592491423096	4.85628772762425	NA	NA	NA	4.58066272398844	NA	4.4754241948182	4.7419390777292	4.8526934286377	4.60095112599417	4.95742529534679	NA	4.7326108527952	4.86755586987243
"imidazole propionate"	NA	5.08364592769558	4.96149702963195	4.81570390117996	NA	5.15608856714884	5.37535080931072	NA	5.17727382384468	5.39803727974203	5.43639325503444	NA	5.2191232691176	5.33775667610872	5.26030040599807	4.81957683539279	NA	5.09318696262836	5.24614390990479	5.4076967576339	5.2711512963796	4.99306570967967	5.10879158246515	5.07849306816657	5.38354609172447	5.55593077867341	5.2234725772118	5.42713054320896	5.04246525143192	5.46443440015849	4.89156533190523	5.20323420495627	5.41628760372521	5.12402793527083	5.45748070787193	5.29028843241147	5.46661853367069	5.1507349547962	5.40564512303682	4.97304930387752	NA	5.25061758574435	5.42351292389232	5.55201202111266	5.63656913091026	4.79342016894079	5.48829260120799	5.46640936845214
"inosine"	5.25678026449248	5.71932217001914	5.2887253019457	5.00145678343127	4.96759009325349	5.80651913408071	5.05993053875473	NA	5.564816325446	4.76527356202428	4.76798654093706	4.7553488123144	4.5017163716336	NA	4.93890981455875	4.45742769294648	NA	5.4995633735344	4.99700172804132	4.28200999934205	4.94120821509885	4.9753123036398	5.19768846544565	5.60891308913335	5.26527312141382	NA	5.3182449490025	4.7850378340198	4.88270095204015	4.92864160977449	4.94586232448962	NA	4.91983613764814	5.01838423046438	4.47994941669945	5.78726418290353	5.07583882597469	4.87542013185154	5.60963495571156	5.31984279734733	NA	5.37809615227853	5.13276223224243	4.36507595852846	5.87505199834392	NA	4.7343356943721	5.26293969271732
"Isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate"	6.39130956874724	6.37138930600661	6.72232799911296	6.4250238203063	6.82274163631854	6.79829629890876	5.71136596413954	5.67206459155242	6.59483612190197	6.57327261684989	6.60224604665395	6.63451576044856	6.48526674053051	5.71577444353844	6.64482140737262	6.62566612312965	6.57917710395178	6.60430577445545	6.56087308042514	5.6794160850953	6.66304927764198	6.66744828303171	6.77897916698707	6.72210257391293	6.23522104954834	6.24534163068676	6.88972335180033	6.90264819344259	6.11109979081802	6.13688537758165	6.71241953190176	6.69030588060902	6.89726180049936	6.86860800079339	6.91543851366668	6.86767609945243	6.87279401313103	6.91415956145402	6.87145226196846	6.80816646052443	6.8772370624543	6.84160033070589	6.50551897182949	6.5607566747784	6.9039184273681	6.41538022487478	7.0091566912665	7.03476958942274
"isobutyrylcarnitine"	4.9041202134762	5.3172545440295	5.19988127981628	4.99274786861347	5.12039622893076	5.21227285630233	5.6395333028937	5.33228289403304	5.27892042941772	5.65148251079047	5.70116977122198	5.4640466811404	5.2642108028894	5.39776625612645	5.53430284884939	5.32758573015773	5.41235469100067	NA	5.48258919906517	5.46140547515005	5.54313641478622	5.18734301856138	NA	5.17307841008145	5.90925962375271	5.97586864065046	5.68372498132124	5.86905796718539	NA	5.91397800585592	5.64078245671594	5.87015098094865	5.94162620239412	5.70295241017561	6.0411336104627	NA	NA	NA	5.40962207740012	5.28972938441628	5.14523060118383	5.50194885967128	5.8961832760726	5.69500772176685	6.01661554755718	NA	NA	5.92989128332602
"isocitrate"	5.02679057823711	5.49004420547285	5.38140571695924	5.23307991352195	5.29504343203488	5.43736523295322	5.46742606327475	4.91862262929134	5.14201696460331	5.54399234642956	5.54784974695919	5.28564055955567	5.05477387458535	5.17117921967856	5.22866465374923	4.98083024461137	5.26762456701747	5.20553185660086	5.23462862679798	5.46675050810083	5.08571146500538	5.22508173453921	5.15787967438915	5.09254169814107	5.55446008492301	5.61368329130964	5.22435692656673	5.71297193629051	5.22573044649473	5.75583218604836	5.0748639618521	5.23365340380027	5.52284964657523	5.07564548761907	5.73184894163081	5.33180979310097	5.55198156127891	5.05677530559286	5.32796141921549	5.04198450148679	5.02877859100593	5.47234535666723	5.49687017055246	5.48941984526195	5.818989527346	5.12832494112945	5.42800351354311	5.51379538673432
"isoleucine"	7.50903312789737	8.0828005021647	7.62029924404932	7.45303846637097	7.70237124775518	7.8656610309376	7.65682655372344	7.40646516874459	7.65353496867676	7.77084482732146	7.88289376463546	7.71472413465028	7.61349382423251	7.69043390191863	7.73588173765947	7.5790869784533	7.50430007438575	7.48251966086479	7.714732745559	7.68025571920692	7.73058329415618	7.55646957549168	7.86361546411032	7.62302989559677	7.84857398388804	7.8509518121642	7.80671258087917	7.93137124725428	7.71188102753386	7.89815922118431	7.55588721325956	7.72095952056214	7.89088120530576	7.62366568253181	7.94542942792761	7.83337673622042	7.82983104000045	7.69105290381411	7.80392600972913	7.62775670957996	7.68089753828395	7.83063156998552	7.8658910344826	7.90427672408786	8.03078285605175	7.29524866188367	8.0010060842609	8.03043763066749
"isovalerylcarnitine"	5.72498245701228	5.76091154322987	5.68200149167896	5.71320147727845	5.68768677673305	5.92765517912606	6.22829254172611	6.06781228209975	6.05668307595876	6.25480756121831	6.29255709262208	6.008045453513	6.0296706419874	6.15060203070087	6.14035560469362	6.00259582219326	6.04734107763906	6.07544695266164	6.12271838573422	6.19854052646565	6.19003235212137	5.96534001331936	5.98750046861973	6.06640718488139	6.54954321800365	6.62769595879847	6.39115890528516	6.65160293469819	6.34678177521467	6.5614178022156	6.52531800251446	6.519803194984	6.68563767455039	6.36517169587434	6.6889655508952	6.48151830094768	6.09628626585953	5.87296930332341	6.08258899610654	5.86569310149672	5.58624513488125	6.18674534925754	6.49962949355097	6.52618660121613	6.82594507836442	5.89760455137167	6.53030601687551	6.53265005937336
"kynurenine"	4.73292424007336	5.212754747576	4.96865569801821	4.79767601493494	4.90306827172496	5.05185069252526	5.0656133217715	4.78002192026655	4.90551525166985	5.03743446657361	5.15896827212388	4.89314010429149	4.68076143894766	5.05873720794054	5.02894926591119	4.87884911637416	4.74773022554284	4.65661559572511	4.91025077230015	4.97783787827514	5.04238647642637	4.84916134041192	4.99934371971592	4.59485643405016	5.1244585758681	5.29263259208243	4.99529727857168	5.31583605007278	5.03070089715148	5.24310753024502	NA	5.00371035190981	5.25589936673046	5.0626684585023	5.21941161220734	5.08337718664501	5.21709685485552	4.78247262416629	5.05577956253	4.87878596839548	5.02357754422926	5.16211016106276	5.05749113393831	5.09037798772894	5.39067374561553	4.76076917740354	5.26079858002432	5.21996678853815
"lactate"	6.69902107436423	7.02251864391301	6.62860602302254	6.70890260627593	6.78479931586372	6.75126177806001	6.80778890112365	6.47888841787382	6.806462309321	6.94779767085927	6.92992420154147	6.86820592638772	6.91498116990046	6.63759939003342	6.88058758606573	6.8747962049831	6.8088727169396	6.79833423402238	6.95216548340076	6.62020166285329	6.84503859964479	6.99734212255333	6.8711603934021	6.80861556307413	7.17064217259968	7.12642969142417	7.12285698070777	7.18362570540794	7.08617486015602	6.97217598351899	7.03980461029634	6.83783032591203	7.07836821004023	7.06747507902138	7.09332406300396	7.08284878703729	7.13042225904353	7.13761217400585	7.0635830534054	7.1456741159165	7.03160888025398	7.09397782127051	7.30499196033425	7.27777689522829	7.2633250165746	6.67523605137497	7.2884611775348	7.32976915935805
"lactosyl-N-palmitoyl-sphingosine"	5.05586740178919	4.82496496257916	4.92254900623379	4.67677588920572	4.87112323135628	4.80499082347629	5.09956324835765	5.25248165964086	NA	4.70616282789306	5.00153901527207	5.0042654708951	5.22799719152109	5.03014211585467	5.07809777858242	5.19746802257918	5.22481783739504	5.31179834748024	5.26657504410755	5.0256539807179	5.00859165610035	5.24038947839874	5.16643899503022	5.27919452880898	NA	4.85315652663767	4.93594033666569	5.094243964323	4.46088281500583	4.85773041735377	4.81416099464004	4.86003239536304	4.65997321529632	5.26184787976429	4.73143564737856	4.90389268951236	5.02831499215545	5.3011233589414	5.09668759729004	5.29271007055025	5.29756355710936	5.46605014067549	NA	5.04851560403405	NA	NA	NA	5.05374282835714
"laurylcarnitine"	5.08600370561838	4.8966309205418	5.13919878857923	5.08892950199618	5.20530723948277	5.13743323945365	5.37191160629364	5.73788409965583	NA	4.81029974104017	NA	NA	5.31710599754197	5.56762267015325	4.91350125973711	5.03311803326999	4.97166542541231	4.96903830346546	5.3533236945247	5.69377441981501	5.16434988115451	5.23541985971311	5.0919200757441	5.08003813175301	5.27887472936224	5.28327860861021	4.86526391723211	4.89208346679177	5.28308402715769	5.31317305966818	4.74657971413338	NA	NA	NA	4.84497393814689	4.73069347031793	5.06704108333802	5.13379110912834	5.02890050849646	5.16889211733656	5.25511564821731	5.23201466501018	5.26262192608557	5.3701335869421	4.95624528995382	NA	NA	4.9784179211552
"leucine"	7.20500718090438	7.78938114466549	7.34739473501131	7.18237615774197	7.44314543816224	7.50368319889111	7.31196837073015	7.08988035947944	7.4015212992185	7.44600341499812	7.54594648139132	7.45350541338676	7.35068015893139	7.32373213765063	7.38798923725224	7.27955123842583	7.29757165586749	7.32745244580293	7.3941081721809	7.28697345290389	7.41415255804154	7.22466840569232	7.58042354924309	7.34979091557966	7.47391226815787	7.46879563356457	7.60538370774438	7.56346708332474	7.42429739530588	7.54230924318788	7.23501962041052	7.32429768621149	7.5422335371207	7.39630112402838	7.59037546995065	7.49168754459335	7.49409373284791	7.37897097311311	7.45222842360579	7.33014004098978	7.38189585570576	7.48237923524508	7.62236196883851	7.61584530360056	7.70549882006449	6.93495891270108	7.73654530033806	7.7784391211499
"linoleamide (18:2n6)"	8.43797154662994	9.07297475904407	8.91207087660595	8.69404680943304	8.75808398917854	8.74696716112638	8.94205509523807	9.08590416631515	8.96306722246242	8.74532817066347	8.72748462263682	8.87804674391123	8.74028657548054	8.72781040365916	8.83250834045901	8.72669289433284	8.76441751210089	8.74537218458003	8.64007125343395	8.74396803748638	8.82303091306139	8.94052929842293	8.56774734118861	8.96925382503152	8.89518516410551	8.68626597101145	8.60085306177063	8.75474027166913	8.59903646000609	8.6087007773434	8.64933043394941	8.10375811422114	8.7410930794423	8.87985558911643	8.75984941584075	8.74266415930476	8.63964768221227	8.77969833219347	8.63369967300024	8.7487773740365	8.6469046228912	8.57376424394636	8.85082629591347	8.75955099393672	8.90201692786986	8.67351918754969	8.68322392044985	8.80963602525419
"lysine"	6.41985781477637	7.27528107959008	6.62515517083428	6.50812203152017	6.7360714168034	6.87489643183628	6.64304553202975	6.29462007583571	6.70867986979231	6.86711537216352	7.01516327236513	6.80142820271216	6.66236338875159	6.59787709089163	6.7689625541085	6.63688860636453	6.66861772706007	6.53560371354565	6.79917962387699	6.66421499149541	6.81988840498546	6.56227061373084	7.06985095039851	6.66118472827973	6.78054261147407	6.79625189211038	6.87245982301026	6.94466646813303	6.5579603880612	6.76654564357875	6.50320214898742	6.69459554783785	6.84405249035769	6.62581982619435	6.9089300230806	6.774223736231	6.90389436929263	6.81649503948287	6.84001765757368	6.69629460441945	6.68521937575227	6.82795724048529	7.00657761806403	6.97499439853083	7.04202049734971	6.23984482072494	7.06099626804744	7.02728211357565
"malate"	7.10262593963672	7.14844790983133	7.13171285818773	7.17380837939153	7.14631750184307	7.22635756056311	7.251140674453	7.12777387405279	7.28806634506982	7.26522214228978	7.22625202103586	7.29098123178158	7.25826790355172	7.04000934894507	7.22919183946354	7.29609031292191	7.15301859876579	7.22465093024037	7.28149338472876	7.09482093893255	7.16011389762222	7.25837207623618	7.21351063822719	7.22770287434397	7.46335460783383	7.38313086686738	7.57702200225889	7.56281223174714	7.42183055628725	7.54088821616621	7.33466815122697	7.30997035922931	7.60884254670131	7.59719945645122	7.52669571786899	7.61543048041456	7.39708214259527	7.35863779676025	7.34239966260468	7.34098056343535	7.30495163461704	7.39571399172467	7.74188950868243	7.6928922667675	7.79734563754972	7.32931825479747	7.64863002891262	7.83853542946877
"malonate"	6.84358082189434	7.03316446863556	7.1321451116333	6.96107860210387	6.90739593444662	7.04017546968793	6.89450369940267	6.89052251000152	6.97237513298915	6.82515558945981	6.86127256048882	6.8734910304083	6.94601455668897	6.94208502799935	6.90442913018388	6.87512750272495	6.8130054841153	6.90847552863628	6.86679094675407	6.92413242833827	7.0232386278546	6.88479004140251	6.93211903057422	6.8530049164155	6.88074890044263	7.00674899025405	6.9762617812109	6.93841939556583	6.82481923967549	6.92666465179305	6.85856667084876	6.92123738571892	6.99082909096164	7.01479404973697	7.02381363350722	6.95066349953337	6.8684087153177	6.89683226519251	6.98886628758242	6.86381089937655	6.95792152211208	6.9557498841267	6.95213445107554	7.12584702507067	6.94905654544397	6.76220065194662	6.91692578340923	7.10130623378962
"malonylcarnitine"	NA	NA	NA	NA	NA	4.7483198463952	4.85765809520841	NA	NA	4.76829023043492	4.84748011494702	NA	NA	4.54630817987157	NA	4.04473569745051	4.58374271869925	4.54852453825113	4.75528015096433	4.75011480592398	4.87948582360382	NA	4.07645838771215	4.44222884056872	4.81887882433943	4.89407780011001	4.64216763440495	4.90548825858247	4.48476947771617	4.84382431158895	NA	NA	4.93205245709433	NA	4.91806180625933	4.5933193025713	4.94275192042981	4.6043556738829	NA	4.56273288519131	4.74888544000952	4.99621386821002	4.8239695379161	4.66306927906495	5.12257955002019	NA	4.68746653246968	5.00731668255286
"mannitol/sorbitol"	6.70069030744702	6.96581882628589	6.87150282401686	6.81699393289446	6.96037667813092	6.98796132407005	6.99008881926294	6.87938177718442	7.07135936182109	7.07665930030553	7.04656586312625	7.07565194577997	7.13221958910371	6.99006531411892	6.98640498118209	7.1167953332942	6.97174056422544	6.98111587668795	7.08036074293831	6.9663043397085	7.02964054433492	7.0330203579391	7.05559202355113	6.99608614410663	7.2389726465762	7.17433027760356	7.174853117322	7.24718424422598	7.11921456993465	7.1460051750051	6.95446235155999	6.99754438816075	7.13870597833792	7.15067902725935	7.24049043982988	7.18229199400561	7.19645563590242	7.25419382678401	7.18951035759752	7.1674625184631	7.25616912084844	7.2194358767189	7.57836887780056	7.5459107002427	7.53504871865636	6.93270485337881	7.51186270143306	7.56244675591145
"methionine"	7.18445767207095	7.47876654239972	7.1367084257614	7.09790004792703	7.23532938332174	7.33668466814894	7.21523276463753	7.11760186351523	7.25867070343904	7.28861940332605	7.35127890245302	7.23669281383227	7.22468215255369	7.21414979962192	7.26483283423328	7.23888145417658	7.20185938818205	7.2109919432761	7.2667720875614	7.21360314656818	7.24381451792417	7.21644191496528	7.30545184754564	7.21722284159669	7.24575896137813	7.23727302398445	7.31712215181939	7.32585914556095	7.22643914783872	7.27428308358214	7.14430754054866	7.20306197506319	7.30093652543372	7.25820133303408	7.343145968134	7.28600064807621	7.26941159701451	7.24654422363363	7.23026034554465	7.14698569538015	7.15647464254002	7.25460597917984	7.39743621292472	7.37859312603754	7.40952790827314	6.95163336006589	7.43130585436733	7.42770728977358
"methionine sulfone"	4.74657971413338	5.26742049614166	4.82308932330194	4.89138132889943	5.03085868339093	5.11426728196921	5.10014299793091	4.96795493656278	4.88794346124853	5.10935239844348	5.17193404651017	4.92702628196898	4.7843390839228	4.95367272751322	5.08982389430842	4.93417513503142	4.97199443815448	4.93667456250736	5.08611057380132	5.03586581501697	5.00390407866582	4.83627346616656	5.03643725257819	NA	5.0887277441003	5.28739858923425	4.97411544282449	5.22255260459381	5.10426854337527	5.27220143414028	4.93058739285384	5.11222281512441	5.20877178900199	5.06207783491982	5.31808838969091	5.07088714401854	5.11541079013392	4.84007471366395	5.04846511032117	4.83085801451324	5.03091935514497	5.19259811489408	5.20902146145526	5.09141721042897	5.35190834351192	4.68895346263742	5.2163849743302	5.32304367133952
"methionine sulfoxide"	5.61949298991413	6.24413951055135	5.86676863692108	5.78590684959638	5.95059216654012	5.9652722740264	5.90511234048174	5.81355030000903	5.7204371629688	5.88263437836884	6.02605580935889	5.86388767043698	5.67294344642842	5.82870693181785	5.86105445046212	5.71255795143518	5.95774756019603	5.90352623376895	5.85944573862101	5.89318287176039	5.87648284106474	5.69927130016889	6.23126105863342	6.1125520519117	6.32547440753274	6.30110077989577	6.25824159288199	6.34301942556676	6.27264651128606	6.3070835832681	6.02707875193488	6.19638733738276	6.34454316971289	6.28859281290805	6.47142975368119	6.33476207118878	6.16551348746709	6.0606906649942	6.13496844747938	5.94193458899967	6.22680991377184	6.45418743511435	6.43425456547286	6.36038814482819	6.45902770819761	5.77660966748262	6.49549313495511	6.47587100496115
"methylphosphate"	4.97193884786776	5.54073979556336	5.43933901079497	5.25517115789989	5.54422436222823	5.69279934689082	5.18850382010973	5.53870189208638	5.7783401274055	5.35921109097947	5.50692289049268	5.60997411747421	5.33382396986654	5.58370874210565	5.30319173606086	5.47009428478128	5.45104151142726	5.42698758538886	5.17495772008438	5.43783456056372	5.55438860040722	5.09833909378691	5.51470576991377	5.49349290469144	5.6876065387206	5.92348597451524	5.87502651844333	5.82362027362658	5.79068759736467	5.87545195264161	5.21656173504793	5.63931712124303	5.90520905165351	5.52894496704591	6.05171847353182	5.97028130862348	5.79079799027138	5.808424352932	5.81576497255542	5.5617916493799	5.77288035468908	5.64274439664331	6.17234747459367	6.1179060287101	6.32903157501084	5.63436238357196	6.20976399228003	6.33386121876596
