X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5 X10uM_48h X10uM_48h.1 X10uM_48h.2 X10uM_48h.3 X10uM_48h.4 X10uM_48h.5 Veh_72h Veh_72h.1 Veh_72h.2 Veh_72h.3 Veh_72h.4 Veh_72h.5
0.8401018 0.8527563 0.8665207 0.8514665 0.8599527 0.8426238 0.8757484 0.8559461 0.8697794 0.8684469 0.8749146 0.8630231 0.8613465 0.8363429 0.8725513 0.8373923 0.8683166 0.8540101 0.8783279 0.8668883 0.8603360 0.8450671 0.8558386 0.8464124 0.8893008 0.8726866 0.8977913 0.8635036 0.8591175 0.8587737 0.8896138 0.8694205 0.8972162 0.8587689 0.8912542 0.8765105 0.8719424 0.8684713 0.8758366 0.8572561 0.8947963 0.8706630 0.8781234 0.8645703 0.8845355 0.8665132 0.8996055 0.8671423 0.8902044 0.8526421 0.8941585 0.8793906 0.8842410 0.8738114 0.8874365 0.8643972 0.9005549 0.8805550 0.8875645 0.8810360
1.0338056 1.0563543 1.0517069 1.0267330 1.0309487 1.0173913 1.0704907 1.0679380 1.0573489 1.0564328 1.0578276 1.0734413 1.0446759 1.0429071 1.0678326 1.0262552 1.0678789 1.0358133 1.0622783 1.0479454 1.0385168 1.0230205 1.0417861 1.0347449 1.0822544 1.0499653 1.0807304 1.0480443 1.0390949 1.0465297 1.0600660 1.0357094 1.0921544 1.0662468 1.0618152 1.0547087 1.0530986 1.0551870 1.0533787 1.0334829 1.0620891 1.0391410 1.0615006 1.0426557 1.0609077 1.0560614 1.0704979 1.0403040 1.0743368 1.0428434 1.0653157 1.0531870 1.0762548 1.0681356 1.0724033 1.0468992 1.0878217 1.0576920 1.0634208 1.0641068
0.8423305 0.8561516 0.8608599 0.8377790 0.8334636 0.8312579 0.8888343 0.8782340 0.8686358 0.8791443 0.8881398 0.8879864 0.8634496 0.8367516 0.8822960 0.8383653 0.8852870 0.8531964 0.8665234 0.8571256 0.8436539 0.8174213 0.8424708 0.8156724 0.9014937 0.8664007 0.8882151 0.8629001 0.8473069 0.8661089 0.8729824 0.8564380 0.9091581 0.8546594 0.8769948 0.8915223 0.8587808 0.8781899 0.8679844 0.8247212 0.8724646 0.8370994 0.8836073 0.8567454 0.8541384 0.8676581 0.8784452 0.8545570 0.8902447 0.8580361 0.8558994 0.8558899 0.8752494 0.8637303 0.9062475 0.8647247 0.9173860 0.8708195 0.8949364 0.8996315
0.8901063 0.9131230 0.9154034 0.8891384 0.8977759 0.8933946 0.9352498 0.9233095 0.8975388 0.9192533 0.9201582 0.9340008 0.8948351 0.9063794 0.9349529 0.8931923 0.9332530 0.8983070 0.9243091 0.9041898 0.9097975 0.8923228 0.8986793 0.8976964 0.9443861 0.9057812 0.9423491 0.9137018 0.8956038 0.9153682 0.9226990 0.9062659 0.9611488 0.9055906 0.9204032 0.9222846 0.9196321 0.9219507 0.9212016 0.8981092 0.9420178 0.9241032 0.9334111 0.9174379 0.9303612 0.9226529 0.9188458 0.8766470 0.9459105 0.9091419 0.9251781 0.9065939 0.9363737 0.9384909 0.9721524 0.9110908 0.9633575 0.9297167 0.9356247 0.9397862
1.0091222 1.0160484 1.0081440 0.9976843 0.9975606 0.9881088 1.0336941 1.0240370 1.0179690 1.0131171 1.0293800 1.0245664 1.0228730 1.0070028 1.0256861 1.0065069 1.0277228 1.0113008 1.0208225 1.0231947 1.0168488 0.9997026 1.0114691 1.0059092 1.0300621 1.0141102 1.0355385 1.0164504 1.0025891 0.9960947 1.0264890 1.0058986 1.0450013 1.0188779 1.0216899 1.0185166 1.0154778 1.0125751 1.0287054 1.0132175 1.0383751 1.0152409 1.0145971 0.9968339 1.0232686 1.0073740 1.0253096 0.9971963 1.0136346 0.9848994 1.0157265 1.0028556 1.0052732 0.9995004 1.0354405 1.0185942 1.0381591 1.0262217 1.0267930 1.0178041
0.8823474 0.9062715 0.8944458 0.8345986 0.8742078 0.8598549 0.9114891 0.9221916 0.8854087 0.8964637 0.8756298 0.9142747 0.8617386 0.8806057 0.9085527 0.8612224 0.9093182 0.8834237 0.9032041 0.8652383 0.8738511 0.8731887 0.8679618 0.8730296 0.9289690 0.8816907 0.9279847 0.8650945 0.8806623 0.8785658 0.9018655 0.8973643 0.9376997 0.8806178 0.9055001 0.8960371 0.8971525 0.9030271 0.9046965 0.9345707 0.9084777 0.8879913 0.9458965 0.8862311 0.8906506 0.9168228 0.8975575 0.8745278 0.8984216 0.8610394 0.8910283 0.8855626 0.9166186 0.8783249 0.9275572 0.8859769 0.9386738 0.9333286 0.9089423 0.9141888
0.8033841 0.8543512 0.8604804 0.7931446 0.8425305 0.9004020 0.8994607 0.8693521 0.8950390 0.8297267 0.8582046 0.8587175 0.8677308 0.8625540 0.8568517 0.8502418 0.8035560 0.9310383 0.8451449 0.7824242 0.9027289 0.8119404 0.7743048 0.9354310 0.8884076 0.8521422 0.9483553 0.9014507 0.8809085 0.8912746 0.8724745 0.7714494 0.9601702 0.9125847 0.8269087 0.8760275 0.8332229 0.8566865 0.8799521 0.7807769 0.8691031 0.9243780 0.8777788 0.7688153 0.9574617 0.8260052 0.8416619 0.7906073 0.9053571 0.7985785 0.9614471 0.8732107 0.9052898 0.9432895 0.8993061 0.7648294 0.8949523 0.9175777 0.8798775 0.9205961
0.9983345 0.9432973 1.0203273 1.0034964 1.0053174 0.9970902 0.9910137 0.9850937 1.0336953 1.0239281 0.9796578 0.9767550 1.0335135 1.0148254 1.0385446 1.0156686 1.0361892 1.0218089 1.0369873 1.0339682 1.0108467 1.0015876 1.0111297 1.0029981 1.0541564 1.0400652 1.0599315 1.0344908 1.0241282 1.0187870 0.9988972 0.9847605 1.0476753 1.0443828 1.0355854 1.0290973 1.0095095 1.0117129 1.0123118 1.0032049 1.0471267 1.0261711 1.0168193 1.0061638 1.0398272 1.0177051 1.0479263 1.0200811 1.0358741 1.0196131 1.0460268 1.0316659 1.0441024 1.0412846 1.0015396 0.9836324 1.0424434 1.0258879 1.0337633 1.0292887
0.8869408 0.9123211 0.9218028 0.8877794 0.9011386 0.8895028 0.9619401 0.9613749 0.9306359 0.9379547 0.9579075 0.9568364 0.9390966 0.9449980 0.9583373 0.9176430 0.9637622 0.9357879 0.9355333 0.9109536 0.9013478 0.8792377 0.9106709 0.8927670 0.9158081 0.9007621 0.9283891 0.8983892 0.8700234 0.9033367 0.9464383 0.9106767 0.9730811 0.9958415 0.9425641 0.9389677 0.9518825 0.9524109 0.9503282 0.9148190 0.9525024 0.9290029 0.9091677 0.8799654 0.8882229 0.9059916 0.8948092 0.8772221 0.8776113 0.8624319 0.8556338 0.8718066 0.8871842 0.8930039 0.9899490 0.9549760 0.9820182 0.9138415 0.9585947 0.9580829
0.8652613 0.8891154 0.8911959 0.8520636 0.8866746 0.8713792 0.9284123 0.9277526 0.8854994 0.9236685 0.8949510 0.9422441 0.8817077 0.8837181 0.9190307 0.8562219 0.9356017 0.8875697 0.8994854 0.8932952 0.8793762 0.8715899 0.8862579 0.8782909 0.9374428 0.8717877 0.9200243 0.8725192 0.8578643 0.9004785 0.9090319 0.8914290 0.9549709 0.9185649 0.8996256 0.9005901 0.9218641 0.9243605 0.8950407 0.8778479 0.9083570 0.8956243 0.9362086 0.9105551 0.9028078 0.9158056 0.9119598 0.8899524 0.9364330 0.8963845 0.8947377 0.8812442 0.9348252 0.9089711 0.9286411 0.8877119 0.9360033 0.9084274 0.9045610 0.9326227
1.0839827 1.1038734 1.1022361 1.0748425 1.0755257 1.0630345 1.1156166 1.1081333 1.1006182 1.0975575 1.1055745 1.1125897 1.0977661 1.0913268 1.1109225 1.0706411 1.1105858 1.0915803 1.1079513 1.0945575 1.0925358 1.0733064 1.0853344 1.0816981 1.1254537 1.0973440 1.1299116 1.0957964 1.0828281 1.0903193 1.1001843 1.0822877 1.1296597 1.1165996 1.1059728 1.0989257 1.0951341 1.0942109 1.1036279 1.0909779 1.1128717 1.0810414 1.0992755 1.0868447 1.1045004 1.0969190 1.1136885 1.0866359 1.1170934 1.0882532 1.1227595 1.0985141 1.1202328 1.1147654 1.1118383 1.0880450 1.1231877 1.0926907 1.1031382 1.0977398
0.9594375 0.9829723 0.9777893 0.9510867 0.9603369 0.9530035 1.0176441 1.0170483 0.9934647 1.0042927 1.0001380 1.0127655 1.0181680 1.0010417 1.0217854 0.9755469 1.0183471 0.9911195 1.0006588 0.9825654 0.9817705 0.9640680 0.9726550 0.9562688 0.9885900 0.9522742 0.9928697 0.9541303 0.9137018 0.9654840 0.9984141 0.9819947 1.0415163 0.9970986 0.9979513 0.9900341 1.0119508 1.0141595 1.0107194 0.9936395 1.0103025 0.9937373 0.9800739 0.9607583 0.9778986 0.9841063 0.9734183 0.9452742 0.9635538 0.9255783 0.9560099 0.8940400 0.9372931 0.9492234 1.0462689 1.0194981 1.0443871 1.0134344 1.0166210 1.0194021
0.8242113 0.8772195 0.8702139 0.8410852 0.8312232 0.8125206 0.8847823 0.8960831 0.8614866 0.8854818 0.8743657 0.8920156 0.8870455 0.8597285 0.8923869 0.8548726 0.8854182 0.8622661 0.8693016 0.8564765 0.8523777 0.8259329 0.8416575 0.8369805 0.9034191 0.8417884 0.8911875 0.8547736 0.8573147 0.8695593 0.8645941 0.8519201 0.9135125 0.8767773 0.8829854 0.8717026 0.8678309 0.8793512 0.8526396 0.8641071 0.8837089 0.8651841 0.8859775 0.8697006 0.8694003 0.8791584 0.8805793 0.8555106 0.8846564 0.8561061 0.8756457 0.8702097 0.8921379 0.8598168 0.8951059 0.8338114 0.9128204 0.8786215 0.8771064 0.8955302
1.0325946 1.0242059 1.0391119 1.0230845 1.0236301 1.0123846 1.0667016 1.0560647 1.0515185 1.0450750 1.0597787 1.0454550 1.0593632 1.0264710 1.0524836 1.0307125 1.0497983 1.0381691 1.0582439 1.0441501 1.0441287 1.0263782 1.0424909 1.0296551 1.0742815 1.0571741 1.0750971 1.0605857 1.0359185 1.0379782 1.0607236 1.0390577 1.0751938 1.0666933 1.0563666 1.0507668 1.0430343 1.0465474 1.0459820 1.0380508 1.0661718 1.0483583 1.0489900 1.0308328 1.0585290 1.0410289 1.0666925 1.0383892 1.0704456 1.0359590 1.0603498 1.0529593 1.0573498 1.0579296 1.0582968 1.0386462 1.0702284 1.0633403 1.0596945 1.0535719
1.0652235 1.0774358 1.0774456 1.0534434 1.0606189 1.0519732 1.0891313 1.0812984 1.0866247 1.0723840 1.0850061 1.0877706 1.0742109 1.0631665 1.0866200 1.0546825 1.0860894 1.0679288 1.0829804 1.0709874 1.0701067 1.0514422 1.0676410 1.0622661 1.1014861 1.0750624 1.1045520 1.0743317 1.0617392 1.0662181 1.0834087 1.0628276 1.1072388 1.0881409 1.0880970 1.0821070 1.0696963 1.0698705 1.0750860 1.0641239 1.0939374 1.0683360 1.0720879 1.0609452 1.0889645 1.0721583 1.0973478 1.0622856 1.0929529 1.0619782 1.0999528 1.0761242 1.0939033 1.0900147 1.0891827 1.0701866 1.1018342 1.0784977 1.0841895 1.0780072
1.1576861 1.1723453 1.1736595 1.1496655 1.1583584 1.1454096 1.1833974 1.1625056 1.1525043 1.1499062 1.1645063 1.1589660 1.1711314 1.1171635 1.1659535 1.1510361 1.1628744 1.1498192 1.1695381 1.1731553 1.1670714 1.1646399 1.1622699 1.1589065 1.1792784 1.1685534 1.1854804 1.1697486 1.1457481 1.1383515 1.1631138 1.1360725 1.1855092 1.2138353 1.1494900 1.1477767 1.1526319 1.1384635 1.1692958 1.1712234 1.1701546 1.1450667 1.1603947 1.1482615 1.1733309 1.1431793 1.1686365 1.1498728 1.1762702 1.1529181 1.1820022 1.1528117 1.1820466 1.1937334 1.1590575 1.1465742 1.1637383 1.1628485 1.1405382 1.1388468
1.0127212 1.0209579 1.0302998 1.0043945 1.0125230 0.9915668 1.0364126 1.0305537 1.0323516 1.0271446 1.0178529 1.0293383 1.0163251 1.0151676 1.0343797 0.9967003 1.0356846 1.0145432 1.0367075 1.0197314 1.0116235 0.9824544 1.0081978 0.9997429 1.0566255 1.0324131 1.0574100 1.0255550 1.0090878 1.0177294 1.0384756 1.0168121 1.0584151 1.0287943 1.0395043 1.0285355 1.0212381 1.0205474 1.0249774 1.0023873 1.0426966 1.0127284 1.0256379 1.0106144 1.0198933 1.0181608 1.0322805 1.0098051 1.0399812 1.0091625 1.0428291 1.0222486 1.0368264 1.0345088 1.0458855 1.0255710 1.0565196 1.0269616 1.0349566 1.0301137
1.0584676 1.0560558 1.0657392 1.0546478 1.0499424 1.0445103 1.0883659 1.0750947 1.0846237 1.0723381 1.0848262 1.0876692 1.0816362 1.0621210 1.0913486 1.0688082 1.0815749 1.0766165 1.0816482 1.0682973 1.0689964 1.0541186 1.0682570 1.0676374 1.0943605 1.0735781 1.0963869 1.0751287 1.0561740 1.0600460 1.0917084 1.0680970 1.1136640 1.1192176 1.0820188 1.0861669 1.0802056 1.0728663 1.0929815 1.0864562 1.0945551 1.0823366 1.0803193 1.0641633 1.0852128 1.0691355 1.0831571 1.0538208 1.0873333 1.0585708 1.0897390 1.0704433 1.0727568 1.0822792 1.0946350 1.0786181 1.1070904 1.0910629 1.0887990 1.0885148
1.0349858 1.0484761 1.0409755 1.0231101 1.0239539 1.0208735 1.0443562 1.0469568 1.0403806 1.0266677 1.0394399 1.0419293 1.0452053 1.0329444 1.0457912 1.0267689 1.0445215 1.0281786 1.0425481 1.0403004 1.0417304 1.0208311 1.0387400 1.0349425 1.0538073 1.0387155 1.0692490 1.0388809 1.0303232 1.0275533 1.0343147 1.0280135 1.0512091 1.0739663 1.0285408 1.0340631 1.0326463 1.0420612 1.0417719 1.0373486 1.0366246 1.0290752 1.0428808 1.0281021 1.0448787 1.0248708 1.0566458 1.0321991 1.0462924 1.0307132 1.0607246 1.0311848 1.0530358 1.0490885 1.1072740 1.0325114 1.0446083 1.0292641 1.0297051 1.0229713
1.0491125 1.0522032 1.0473345 1.0414438 1.0362443 1.0263983 1.0718370 1.0596672 1.0554140 1.0497438 1.0622963 1.0587127 1.0527425 1.0387988 1.0570485 1.0368815 1.0608018 1.0455628 1.0631854 1.0619980 1.0522395 1.0355016 1.0578350 1.0501197 1.0793228 1.0658888 1.0848148 1.0622277 1.0526152 1.0472656 1.0803212 1.0579982 1.0951093 1.0879583 1.0724230 1.0672519 1.0644944 1.0635631 1.0760467 1.0641562 1.0853188 1.0603694 1.0731945 1.0571693 1.0794955 1.0647775 1.0874216 1.0588087 1.0830682 1.0559744 1.0855061 1.0709658 1.0798590 1.0760082 1.0818622 1.0666674 1.0860723 1.0756169 1.0742611 1.0647307
1.0559909 1.0692780 1.0683889 1.0504703 1.0535737 1.0435107 1.0723444 1.0643646 1.0659301 1.0554665 1.0703869 1.0682911 1.0673620 1.0542546 1.0691333 1.0447481 1.0683456 1.0531654 1.0689013 1.0617434 1.0600547 1.0413435 1.0590443 1.0464713 1.0848391 1.0653213 1.0879230 1.0606846 1.0452674 1.0498402 1.0674315 1.0462598 1.0860003 1.0894903 1.0666889 1.0577686 1.0549102 1.0528315 1.0656514 1.0637104 1.0759523 1.0510040 1.0607527 1.0505569 1.0753923 1.0569403 1.0803978 1.0481749 1.0800355 1.0520647 1.0867056 1.0611318 1.0780055 1.0777342 1.0724861 1.0553790 1.0822366 1.0632312 1.0659261 1.0575123
0.8358990 0.8658627 0.8766963 0.8470693 0.8558527 0.8433689 0.8809936 0.8955510 0.8592107 0.8760985 0.8822230 0.8949947 0.8660518 0.8711838 0.8875430 0.8548111 0.8954541 0.8609615 0.8855432 0.8565324 0.8651230 0.8506739 0.8474888 0.8520166 0.8926546 0.8482284 0.8903913 0.8494492 0.8580903 0.8726790 0.8803413 0.8520270 0.9095990 0.8682367 0.8784765 0.8820176 0.8779532 0.8738382 0.8677192 0.8728371 0.9098335 0.8848848 0.8767669 0.8641506 0.8751177 0.8625078 0.8852413 0.8578006 0.8816094 0.8490709 0.8626140 0.8503355 0.8768151 0.8570383 0.9085599 0.8745997 0.9198482 0.9048464 0.8905747 0.8998244
0.9268718 0.9538845 0.9527082 0.9248045 0.9523718 0.9378412 0.9987952 0.9898736 0.9822086 0.9791157 0.9937789 0.9914823 0.9750530 0.9738764 0.9936231 0.9691671 1.0006310 0.9789742 0.9839007 0.9631052 0.9758668 0.9695149 0.9888932 0.9753218 0.9947652 0.9691984 0.9975851 0.9610952 0.9713592 0.9879045 0.9930217 0.9685233 1.0115559 0.9854511 0.9951085 0.9854292 0.9795903 0.9794897 0.9917830 0.9890843 1.0113737 0.9882777 0.9889602 0.9737247 0.9930163 0.9723888 1.0127776 0.9844572 0.9899487 0.9634759 0.9951669 0.9746971 0.9981896 0.9990553 0.9923936 0.9559915 0.9871342 0.9821802 0.9767583 0.9689060
0.8939560 0.9306477 0.8988209 0.9017882 0.9049393 0.8933852 0.9412389 0.9566402 0.9483657 0.9338355 0.9505102 0.9533178 0.8966564 0.9235780 0.9550310 0.9013103 0.9647002 0.9475491 0.9345888 0.9497003 0.9444282 0.9239458 0.9467996 0.9402735 0.9604749 0.9463299 0.9682006 0.9254380 0.9311566 0.9167234 0.9708547 0.9481751 1.0005311 0.9714415 0.9711839 0.9737327 0.9539818 0.9554892 0.9776783 0.9716552 0.9883854 0.9663211 0.9430461 0.9416928 0.9660068 0.9444419 0.9779959 0.9421657 0.9199999 0.9296093 0.9635423 0.9326296 0.9496161 0.9424563 0.9826738 0.9615708 1.0006262 0.9794188 0.9953947 0.9793008
1.1015051 1.1195463 1.1133671 1.0922078 1.1012427 1.0935756 1.1245347 1.1253068 1.1201090 1.1041165 1.1281737 1.1269076 1.1138124 1.1043638 1.1255196 1.0944938 1.1252356 1.1128967 1.1156838 1.1201149 1.1175814 1.0928479 1.1147575 1.1108529 1.1325764 1.1204909 1.1439309 1.1095123 1.1070886 1.1025400 1.1211191 1.1041222 1.1467215 1.1340372 1.1229425 1.1192427 1.1102675 1.1122631 1.1294629 1.1149167 1.1382214 1.1155588 1.1092308 1.1004344 1.1294248 1.1039481 1.1335533 1.1060383 1.1189427 1.0992922 1.1346935 1.1093684 1.1272594 1.1242385 1.1262017 1.1144353 1.1386091 1.1163704 1.1237145 1.1163441
1.0153752 1.0531710 1.0181090 1.0534265 1.0594759 1.0016623 1.0320696 1.0251999 1.0663043 1.0469655 1.0583156 1.0417677 1.0679210 1.0354303 1.0203457 0.9930736 1.0187414 1.0471200 1.0449938 1.0189128 1.0232675 1.0011445 1.0704688 1.0472452 1.0870989 1.0193392 1.0688775 1.0496136 1.0313332 1.0378969 1.0608156 1.0213899 1.0581917 1.0684155 1.0095738 0.9994233 1.0102470 1.0423032 1.0157354 1.0867971 1.0179087 1.0058653 1.0529381 1.0093064 1.0487371 1.0374768 1.0657913 1.0075884 1.0784179 1.0284244 1.0679674 1.0530238 1.0838835 1.0916037 1.0512190 1.0530973 1.0289607 0.9951048 1.0217905 1.0250890
0.9332906 0.9769286 0.9358809 0.9232506 0.9331101 0.9271204 0.9417352 0.9323924 0.9015501 0.8975096 0.9480015 0.9352978 0.9122163 0.8895773 0.8959602 0.8822314 0.8989105 0.8965471 0.9299058 0.9300553 0.9356993 0.9259377 0.9310750 0.9270425 0.9459633 0.9397070 0.9495320 0.9416984 0.9327694 0.9254044 0.9224465 0.9091722 0.9000596 0.9506057 0.8798411 0.8839314 0.8804053 0.8833704 0.8870106 0.8791915 0.8944394 0.8741256 0.8879582 0.8764685 0.8956343 0.8789245 0.9042222 0.8800447 0.9085567 0.8906913 0.9121048 0.8964733 0.9004407 0.9015740 0.8933238 0.8797639 0.9068662 0.8987152 0.8809997 0.8789797
0.9141651 0.9399409 0.9420107 0.9027774 0.9130286 0.9034983 0.9683083 0.9750779 0.9436006 0.9655352 0.9561711 0.9812254 0.9469171 0.9425486 0.9657010 0.9210052 0.9671902 0.9377779 0.9663004 0.9464431 0.9441796 0.9198816 0.9275164 0.9274159 0.9945971 0.9399108 0.9896091 0.9474542 0.9368091 0.9567279 0.9390686 0.9336981 0.9893308 0.9331752 0.9483679 0.9349518 0.9646082 0.9703402 0.9411441 0.9389048 0.9560289 0.9362023 0.9634722 0.9516636 0.9587429 0.9723140 0.9512484 0.9301451 0.9903530 0.9634326 0.9541227 0.9459380 0.9830756 0.9730230 0.9600671 0.9266596 0.9832264 0.9355781 0.9329245 0.9650360
0.9103751 0.9098482 0.9091170 0.8987828 0.9024727 0.8934163 0.9366767 0.9314538 0.9281673 0.9165685 0.9326226 0.9352614 0.9300726 0.9127220 0.9335273 0.9152626 0.9298964 0.9175300 0.9369032 0.9414315 0.9284709 0.9124833 0.9215312 0.9177703 0.9511904 0.9358893 0.9512380 0.9381026 0.9227339 0.9207061 0.9446931 0.9255666 0.9628234 0.9247028 0.9430047 0.9385237 0.9297721 0.9333688 0.9493625 0.9292036 0.9545316 0.9371753 0.9386414 0.9237818 0.9476520 0.9295537 0.9489040 0.9251401 0.9511087 0.9247178 0.9535606 0.9430036 0.9413105 0.9385183 0.9491239 0.9345166 0.9582057 0.9464615 0.9468049 0.9416669
0.8220321 0.8773750 0.8479254 0.8384375 0.8435127 0.8359111 0.8751070 0.8827020 0.8723716 0.8712521 0.8642138 0.8855789 0.8010979 0.8339276 0.8757484 0.8383300 0.8911635 0.8396135 0.8769344 0.8545234 0.8615911 0.8225154 0.8302119 0.8557639 0.8967356 0.8410964 0.8895683 0.8534052 0.8463914 0.8780028 0.8725479 0.8340681 0.9118375 0.9194265 0.8587175 0.8724738 0.8719895 0.8764508 0.8607105 0.8392186 0.8837325 0.8639474 0.8832844 0.8634411 0.8777962 0.8669295 0.8728528 0.8411609 0.8851622 0.8607398 0.8540026 0.8570377 0.8749777 0.8774014 0.9057943 0.8541880 0.9145666 0.8619519 0.8687125 0.8965396
1.0788303 1.0831344 1.0764470 1.0698117 1.0687015 1.0585171 1.1070958 1.0974620 1.0924373 1.0882046 1.1017988 1.0978809 1.0967286 1.0809459 1.0963885 1.0779655 1.0993443 1.0856436 1.0991667 1.0970182 1.0894299 1.0741955 1.0912696 1.0831414 1.1116224 1.0994127 1.1180811 1.0981692 1.0821765 1.0769296 1.1010816 1.0793655 1.1175012 1.1095466 1.0942081 1.0908869 1.0897847 1.0872998 1.1004151 1.0904125 1.1098036 1.0868856 1.0953113 1.0777796 1.1003223 1.0876890 1.1066295 1.0784320 1.1040537 1.0771950 1.1104309 1.0968846 1.1004612 1.0972653 1.1027926 1.0885920 1.1033513 1.0959189 1.0904568 1.0828883
0.9141370 0.9538227 0.9419632 0.9038881 0.9291251 0.9227327 0.9654031 0.9707486 0.9347413 0.9512359 0.9617392 0.9721354 0.9479606 0.9376096 0.9631547 0.9064342 0.9646978 0.9296149 0.9455237 0.9319440 0.9425846 0.9307889 0.9181331 0.9189172 0.9608580 0.9164825 0.9699375 0.9209546 0.9153738 0.9373209 0.9466423 0.9357710 0.9930127 0.9429210 0.9453659 0.9411584 0.9565714 0.9680788 0.9509294 0.9488553 0.9607189 0.9501148 0.9570703 0.9426287 0.9502130 0.9538706 0.9456591 0.9301741 0.9634737 0.9400511 0.9374623 0.9201457 0.9652836 0.9540152 0.9697667 0.9339213 0.9888225 0.9586420 0.9486041 0.9619550
0.8456170 0.8788782 0.8824438 0.8366342 0.8395835 0.8404508 0.9092988 0.9086538 0.8773964 0.9030308 0.8809621 0.9158411 0.8650692 0.8619909 0.9128409 0.8490178 0.8983102 0.8691618 0.8883336 0.8411918 0.8669954 0.8329370 0.8502943 0.8546945 0.9052565 0.8403202 0.9052816 0.8599748 0.8466044 0.8871522 0.8768590 0.8678725 0.9292726 0.9373179 0.8732887 0.8869889 0.8922535 0.9065981 0.8803838 0.8695482 0.8849741 0.8891418 0.8886755 0.8734027 0.8847111 0.8907220 0.8603916 0.8639114 0.9083444 0.8703201 0.8618685 0.8494699 0.8961874 0.8863113 0.9076454 0.8797052 0.9334056 0.8872777 0.8702458 0.9134005
1.0296475 1.0656609 1.0581645 1.0248108 1.0427674 1.0339474 1.0794836 1.0699190 1.0442816 1.0565046 1.0626116 1.0730558 1.0561143 1.0540203 1.0796372 1.0368235 1.0791155 1.0381072 1.0737715 1.0522361 1.0476946 1.0391322 1.0477902 1.0470548 1.0932380 1.0525599 1.0927516 1.0560269 1.0410510 1.0660104 1.0547286 1.0291264 1.0864049 1.0731614 1.0511924 1.0472049 1.0553666 1.0593236 1.0573724 1.0587485 1.0700454 1.0353674 1.0689279 1.0562239 1.0531635 1.0571562 1.0670170 1.0424254 1.0806999 1.0534007 1.0719234 1.0585445 1.0798179 1.0836228 1.0739026 1.0407885 1.0744838 1.0552849 1.0500279 1.0538630
0.8947676 0.9249816 0.9198280 0.8791774 0.9099380 0.9017141 0.9416348 0.9462078 0.9033040 0.9308840 0.9300208 0.9506264 0.9170110 0.9042258 0.9494882 0.8831994 0.9476632 0.8958097 0.9333872 0.9142992 0.9158275 0.9022966 0.9035098 0.9075069 0.9620491 0.9084775 0.9583188 0.9170685 0.9159562 0.9323477 0.9157300 0.8991874 0.9772072 0.9081812 0.9203201 0.9295266 0.9185544 0.9404260 0.9231933 0.9181372 0.9440398 0.9240497 0.9417376 0.9175326 0.9342635 0.9387239 0.9474689 0.9087000 0.9639195 0.9197765 0.9284252 0.9290518 0.9573004 0.9397429 0.9409669 0.9036477 0.9694711 0.9318077 0.9227161 0.9505227
0.8869702 0.8993335 0.8897543 0.8798042 0.8787170 0.8701629 0.9252525 0.9217338 0.9173209 0.9105995 0.9281848 0.9249224 0.9133886 0.8961498 0.9221525 0.8998565 0.9288256 0.9126538 0.9166793 0.9153748 0.9102789 0.8937866 0.9105966 0.9001141 0.9376512 0.9205540 0.9337024 0.9168846 0.9112685 0.9029901 0.9458710 0.9283090 0.9576416 0.9177919 0.9456387 0.9368051 0.9222687 0.9255942 0.9387117 0.9183407 0.9516760 0.9298398 0.9194308 0.9056256 0.9282240 0.9155485 0.9375233 0.9096958 0.9298096 0.9079927 0.9288295 0.9158211 0.9262317 0.9174361 0.9449117 0.9351217 0.9638843 0.9466791 0.9534158 0.9441847
0.9413208 0.9463413 0.9268387 0.9292278 0.9293089 0.9128510 0.9729242 0.9582756 0.9488145 0.9509501 0.9595107 0.9484497 0.9576612 0.9454419 0.9530475 0.9495323 0.9627279 0.9418356 0.9627549 0.9608928 0.9431688 0.9356307 0.9489540 0.9427570 0.9662975 0.9518752 0.9665889 0.9469094 0.9438802 0.9336826 0.9689587 0.9502738 0.9815793 0.9491776 0.9597533 0.9544087 0.9579200 0.9548626 0.9649122 0.9511141 0.9775970 0.9530207 0.9636964 0.9450173 0.9533258 0.9384423 0.9639673 0.9313780 0.9634410 0.9346560 0.9589270 0.9481084 0.9473799 0.9369403 0.9777725 0.9623532 0.9788840 0.9768899 0.9766910 0.9654948
