X5uM_10h X5uM_10h.1 X5uM_10h.2 X5uM_10h.3 X5uM_10h.4 X5uM_10h.5 UT_24h UT_24h.1 UT_24h.2 UT_24h.3 UT_24h.4 UT_24h.5 Veh_24h Veh_24h.1 Veh_24h.2 Veh_24h.3 Veh_24h.4 Veh_24h.5 X5uM_24h X5uM_24h.1 X5uM_24h.2 X5uM_24h.3 X5uM_24h.4 X5uM_24h.5 X10uM_24h X10uM_24h.1 X10uM_24h.2 X10uM_24h.3 X10uM_24h.4 X10uM_24h.5 UT_48h UT_48h.1 UT_48h.2 UT_48h.3 UT_48h.4 UT_48h.5 Veh_48h Veh_48h.1 Veh_48h.2 Veh_48h.3 Veh_48h.4 Veh_48h.5 X5uM_48h X5uM_48h.1 X5uM_48h.2 X5uM_48h.3 X5uM_48h.4 X5uM_48h.5 X10uM_48h X10uM_48h.1 X10uM_48h.2 X10uM_48h.3 X10uM_48h.4 X10uM_48h.5 Veh_72h Veh_72h.1 Veh_72h.2 Veh_72h.3 Veh_72h.4 Veh_72h.5
0.7650343 0.7585092 0.7400050 0.7599018 0.7483850 0.7479501 0.7697940 0.7778786 0.7791056 0.7839433 0.7701835 0.7602685 0.7448771 0.7657813 0.7697244 0.7534989 0.7782909 0.7809322 0.7724462 0.7774216 0.7449781 0.7605212 0.7637164 0.7463292 0.7824921 0.7776721 0.7739472 0.7607978 0.7568481 0.7629784 0.7909867 0.7885032 0.7958892 0.7946763 0.8014959 0.7963884 0.7763794 0.7803952 0.7866371 0.7477586 0.7904534 0.7884102 0.7718332 0.7758794 0.7589413 0.7779261 0.7842267 0.7774219 0.7801495 0.7772504 0.7767635 0.7678792 0.7648077 0.7635555 0.7905281 0.7922913 0.8085900 0.8040930 0.8112689 0.8042331
0.7635387 0.7650226 0.7814762 0.7667788 0.7572210 0.7694179 0.7840281 0.7816809 0.7768840 0.7905679 0.7623448 0.7863214 0.7646262 0.7717718 0.7919421 0.7760453 0.7921614 0.7776551 0.7860386 0.7719770 0.7773514 0.7640161 0.7686058 0.7748497 0.7874032 0.7782224 0.7850475 0.7747219 0.7801924 0.7895302 0.7717285 0.7722201 0.8062114 0.7527362 0.7868605 0.7976092 0.7902456 0.7924777 0.7848276 0.7744001 0.7865502 0.7921813 0.7971793 0.7929878 0.7919499 0.7980569 0.7802721 0.7870502 0.7912784 0.7824811 0.7820429 0.7795141 0.7832467 0.7848016 0.7931135 0.7829238 0.8043867 0.7877203 0.7989291 0.8121847
0.6606640 0.6606640 0.6681239 0.6419127 0.6661120 0.6659771 0.7126237 0.7054897 0.7167315 0.7170551 0.7167315 0.7313450 0.6676654 0.6778752 0.7179265 0.7093800 0.7104849 0.6984417 0.6939592 0.6705878 0.6899477 0.6845245 0.6673917 0.6814094 0.6680177 0.6787110 0.6730122 0.6831607 0.6831607 0.7115520 0.7147010 0.7085213 0.7347718 0.6378720 0.7005004 0.7004741 0.6839579 0.7290614 0.7200338 0.7105673 0.7009273 0.7173936 0.7229646 0.7089579 0.7011430 0.7105374 0.6677024 0.7015120 0.6886049 0.6881807 0.6665109 0.6598033 0.6830616 0.6725999 0.7208057 0.7092415 0.7084807 0.7307240 0.7313356 0.7379686
0.7949676 0.7882358 0.8105546 0.8093483 0.8068530 0.8051844 0.8088555 0.8068131 0.8148277 0.8196570 0.7989696 0.8077176 0.8035230 0.8057408 0.8211057 0.8174714 0.8248862 0.8134790 0.8165831 0.8107351 0.7980756 0.8060873 0.8016494 0.8005633 0.8155722 0.8107879 0.8119472 0.8010443 0.8029321 0.8117125 0.8119297 0.8026221 0.8292520 0.7725064 0.8247733 0.8287436 0.8115166 0.8163099 0.8214109 0.7925927 0.8244339 0.8283602 0.8143021 0.8117717 0.8213684 0.8150002 0.8177971 0.8173411 0.8086152 0.8041121 0.8133560 0.8053519 0.8024499 0.8048536 0.8209727 0.8167257 0.8322057 0.8297004 0.8409194 0.8358213
0.7823805 0.7877281 0.7852132 0.7809682 0.7822960 0.7814473 0.7934633 0.7982949 0.7926664 0.7961823 0.7880174 0.8015774 0.7915041 0.7905697 0.7999608 0.7772193 0.7974451 0.7919681 0.7924423 0.7920813 0.7863009 0.7779616 0.7759376 0.7811641 0.7926152 0.7845649 0.7895556 0.7343217 0.7821920 0.7902333 0.7941672 0.8065166 0.8085594 0.7673778 0.8054705 0.8020402 0.8002843 0.8032258 0.7987739 0.7917495 0.7945475 0.7978895 0.7933408 0.7938187 0.7882259 0.7952939 0.7909907 0.7722679 0.7890441 0.7874741 0.7821358 0.7550458 0.7913130 0.7836891 0.8109515 0.8053971 0.8165928 0.8060058 0.8150712 0.8143940
0.7274502 0.7132087 0.7080429 0.7227393 0.7072415 0.7099090 0.7407824 0.7399218 0.7394736 0.7471612 0.7325413 0.7367907 0.7232303 0.7239926 0.7341956 0.7428495 0.7485233 0.7415472 0.7378263 0.7429809 0.7330322 0.7245338 0.7357056 0.7353658 0.7396233 0.7440918 0.7403487 0.7367873 0.7372842 0.7375555 0.7605123 0.7629678 0.7619474 0.7175842 0.7627360 0.7628256 0.7504702 0.7507204 0.7627206 0.7370098 0.7591008 0.7647768 0.7462264 0.7393330 0.7389711 0.7396424 0.7376231 0.7397326 0.7408742 0.7360307 0.7361300 0.7325709 0.7274204 0.7211165 0.7697725 0.7652757 0.7777894 0.7830702 0.7848185 0.7798924
0.7403661 0.7297667 0.7237539 0.7366122 0.7204644 0.7302574 0.7532575 0.7359928 0.7438964 0.7541468 0.7435726 0.7320572 0.7329155 0.7408236 0.7387050 0.7486230 0.7459195 0.7377673 0.7498147 0.7512241 0.7444431 0.7394361 0.7419772 0.7379827 0.7476241 0.7483443 0.7465909 0.7482206 0.7471340 0.7622350 0.7611478 0.7561927 0.7532782 0.7059028 0.7560875 0.7507920 0.7513476 0.7449378 0.7615351 0.7422312 0.7649582 0.7494323 0.7576674 0.7424141 0.7486963 0.7511109 0.7419601 0.7408487 0.7503617 0.7454814 0.7391241 0.7445279 0.7354042 0.7353058 0.7654804 0.7626172 0.7620572 0.7752776 0.7659642 0.7663054
0.8223075 0.8077592 0.8086085 0.8126796 0.8003867 0.8052562 0.8241191 0.8173718 0.8198408 0.8292544 0.8108457 0.8158988 0.7995057 0.8185745 0.8197927 0.8218451 0.8311376 0.8214357 0.8251898 0.8319587 0.8116839 0.8174873 0.8225253 0.8174419 0.8276380 0.8264713 0.8236725 0.8166324 0.8242740 0.8222828 0.8302604 0.8317249 0.8350110 0.7863655 0.8262970 0.8384048 0.8171112 0.8173093 0.8325937 0.8045549 0.8295843 0.8307505 0.8273280 0.8222710 0.8237036 0.8268616 0.8231536 0.8187653 0.8186880 0.8196590 0.8237577 0.8232963 0.8105935 0.8189564 0.8413002 0.8383478 0.8442524 0.8426058 0.8452081 0.8399595
0.7035924 0.6977039 0.7022839 0.7022485 0.6910110 0.7081638 0.7379248 0.7353491 0.7470914 0.7409987 0.7310323 0.7384956 0.7229437 0.7107143 0.7385203 0.7309554 0.7259527 0.7372397 0.7169204 0.7056871 0.7250944 0.7011968 0.7091289 0.7127779 0.7115836 0.7049808 0.7159797 0.7162454 0.6970200 0.7221238 0.7508296 0.7402808 0.7492995 0.6669562 0.7443795 0.7490444 0.7373045 0.7414841 0.7464148 0.7145587 0.7386422 0.7471096 0.7084930 0.7040099 0.7207980 0.7133187 0.6952083 0.7098538 0.7016756 0.6707759 0.6983320 0.6974652 0.6796375 0.6912958 0.7502165 0.7447371 0.7543521 0.7519550 0.7423059 0.7524906
0.7803203 0.7128562 0.7663979 0.7737872 0.7716680 0.7599353 0.7729298 0.7631330 0.7865392 0.8009539 0.7507814 0.7472880 0.7815624 0.7847132 0.7947172 0.7942776 0.7980749 0.7962181 0.7930693 0.7894961 0.7716945 0.7842870 0.7767344 0.7700343 0.7893029 0.7948807 0.7872614 0.7923232 0.7955989 0.7795702 0.7944473 0.7967074 0.8068136 0.7416801 0.8101098 0.8066747 0.7930965 0.7758923 0.7925970 0.7640538 0.8045585 0.8123577 0.7897096 0.7851866 0.7941816 0.7941797 0.7921032 0.7869859 0.7839412 0.7900796 0.7814995 0.7807799 0.7820320 0.7725582 0.7913894 0.7714069 0.8153889 0.8176766 0.8137417 0.8189093
0.6951022 0.7084487 0.7269311 0.6775959 0.6749648 0.7032468 0.7616545 0.7625747 0.7549465 0.7701622 0.7388445 0.7731029 0.7280433 0.7376198 0.7743180 0.7369217 0.7596195 0.7536363 0.7362285 0.7075527 0.7323711 0.7030975 0.7100485 0.7243311 0.7404516 0.7116008 0.7306447 0.7150892 0.7025706 0.7424418 0.7584366 0.7464682 0.7806679 0.7611443 0.7546599 0.7647268 0.7536799 0.7655376 0.7593441 0.7090764 0.7413560 0.7581913 0.7393337 0.7169460 0.7298960 0.7387661 0.6963326 0.7120066 0.7171477 0.6644644 0.6776696 0.6935175 0.6895941 0.6502716 0.7701074 0.7537916 0.7851799 0.7626250 0.7616519 0.7845759
0.7545946 0.7848088 0.7665285 0.7634681 0.7490842 0.7397981 0.7983613 0.7773027 0.7942308 0.7910514 0.7969357 0.7882779 0.7843346 0.7791423 0.7884844 0.7807765 0.7852717 0.7880634 0.7774469 0.7802198 0.7760924 0.7731230 0.7598382 0.7438044 0.7845574 0.7812742 0.7879063 0.7830367 0.7763593 0.7653343 0.8021510 0.7999449 0.8021626 0.7992863 0.7972265 0.7949000 0.7896366 0.7877001 0.7934997 0.7909118 0.7883468 0.7953244 0.7643033 0.7677588 0.7919593 0.7831908 0.7611659 0.7425089 0.7729113 0.7767505 0.7632129 0.7651100 0.7695316 0.7695316 0.8002881 0.8343636 0.8094128 0.8131139 0.8086467 0.8007506
0.8152679 0.8124283 0.8119723 0.8146689 0.8088954 0.8103741 0.8110974 0.8132109 0.8102563 0.8144379 0.8128688 0.8113366 0.8134792 0.8170877 0.8104610 0.8153916 0.8126770 0.8130655 0.8096005 0.8178614 0.8117790 0.8097366 0.8136700 0.8114570 0.8092206 0.8167565 0.8146393 0.8132704 0.8153064 0.8095865 0.8122064 0.8127912 0.8097771 0.7714133 0.8095888 0.8156498 0.8122559 0.8122813 0.8148197 0.7946858 0.8115190 0.8140428 0.8146040 0.8110384 0.8103154 0.8133742 0.8087834 0.8108145 0.8117179 0.8107362 0.8131143 0.8094844 0.8078023 0.8112532 0.8096532 0.8140182 0.8110289 0.8144412 0.8164816 0.8088713
0.6885812 0.6900724 0.7135898 0.6813626 0.6725295 0.6842409 0.6910923 0.7096925 0.6664559 0.7231958 0.6738705 0.7150501 0.6410022 0.6862140 0.7268281 0.6852736 0.7102055 0.6830829 0.7029018 0.6704650 0.6802450 0.6845966 0.6815558 0.6821065 0.7201175 0.6896527 0.6973243 0.6664625 0.6968151 0.7240886 0.6749226 0.6906244 0.7140990 0.6941779 0.6895191 0.7007504 0.6946445 0.7073147 0.6943645 0.6990805 0.6881792 0.7104865 0.6999056 0.6961114 0.6762766 0.7104851 0.6662164 0.6969325 0.6883644 0.7115230 0.6564049 0.6559524 0.7149346 0.6859550 0.7194295 0.6885192 0.7360159 0.7149783 0.7184710 0.7435897
0.8418640 0.8429758 0.8478637 0.8405288 0.8496893 0.8485464 0.8461456 0.8513355 0.8464281 0.8587311 0.8510256 0.8545940 0.8473668 0.8422885 0.8523562 0.8461803 0.8550914 0.8476698 0.8469714 0.8456171 0.8482336 0.8406806 0.8340639 0.8368585 0.8505716 0.8347073 0.8508816 0.8426010 0.8503613 0.8471620 0.8382945 0.8379559 0.8574601 0.8200230 0.8549442 0.8545902 0.8498903 0.8478490 0.8397994 0.8403090 0.8596708 0.8601233 0.8487909 0.8434205 0.8509869 0.8507814 0.8443787 0.8448354 0.8496875 0.8465964 0.8373209 0.8421396 0.8476418 0.8380427 0.8556100 0.8440100 0.8621393 0.8598351 0.8560143 0.8642768
0.8585423 0.8701950 0.8552668 0.8484014 0.8591304 0.8605117 0.8775506 0.8687574 0.8517222 0.8695612 0.8836762 0.8760825 0.8618016 0.8653470 0.8672084 0.8552340 0.8735591 0.8637517 0.8648032 0.8601522 0.8692747 0.8590271 0.8570078 0.8618504 0.8755468 0.8607531 0.8708373 0.8624559 0.8557773 0.8549328 0.8737241 0.8569062 0.8847439 0.7925317 0.8780625 0.8680398 0.8675162 0.8745307 0.8770204 0.8345813 0.8811525 0.8696973 0.8634685 0.8635888 0.8766359 0.8729476 0.8617935 0.8501585 0.8713139 0.8624204 0.8582196 0.8607078 0.8569105 0.8647341 0.8753658 0.8351680 0.8725404 0.8597277 0.8731109 0.8687887
0.7996251 0.8107878 0.7886213 0.7812311 0.8104002 0.8065965 0.8253835 0.8024440 0.7886813 0.8012540 0.8335627 0.8168002 0.8192850 0.7987464 0.8076044 0.7921985 0.8125162 0.8103225 0.8017340 0.8056572 0.7991560 0.8106444 0.7867701 0.8048891 0.8097411 0.7892065 0.8032456 0.8172726 0.7994881 0.7751869 0.8296189 0.7984164 0.8236724 0.8191978 0.8305278 0.8129206 0.8045699 0.7969027 0.8222676 0.7241065 0.8413909 0.8162207 0.8000408 0.7922210 0.8319155 0.8072658 0.8165616 0.7950286 0.8183494 0.8098728 0.8154102 0.8179425 0.7853523 0.8196562 0.8150997 0.7654874 0.8141980 0.8038588 0.8266258 0.8025772
0.7431601 0.7398972 0.7306064 0.7422756 0.7437217 0.7398955 0.7193952 0.7246613 0.7273619 0.7352833 0.7280884 0.7277798 0.7208558 0.7159281 0.7232827 0.7333850 0.7310258 0.7303266 0.7305073 0.7360700 0.7280462 0.7370218 0.7354510 0.7326360 0.7233785 0.7249497 0.7195178 0.7284051 0.7387452 0.7407546 0.7357621 0.7526057 0.7331520 0.6897181 0.7485439 0.7435446 0.7308077 0.7332072 0.7432833 0.7210167 0.7427228 0.7448751 0.7369639 0.7379088 0.7432267 0.7417789 0.7387919 0.7415422 0.7328080 0.7357328 0.7271719 0.7301972 0.7229841 0.7279042 0.7514722 0.7533591 0.7515058 0.7586170 0.7634534 0.7646571
0.7881279 0.7854062 0.7850677 0.7858599 0.7918900 0.7918892 0.7878543 0.7954403 0.7990801 0.7994423 0.7987051 0.7955162 0.7911638 0.7880344 0.7954468 0.8036883 0.7936366 0.8024378 0.7920086 0.8010293 0.7984453 0.7985092 0.7914019 0.7932446 0.7874072 0.7984826 0.7887253 0.7963955 0.8000345 0.7948371 0.8037694 0.8149265 0.7976342 0.7561696 0.8070831 0.8111369 0.8010901 0.8001182 0.8064991 0.7966857 0.8064082 0.8158545 0.7940539 0.7994327 0.8041448 0.7946951 0.7923485 0.8003015 0.7844089 0.7924841 0.7891750 0.7881163 0.7805048 0.7777596 0.8061773 0.8091639 0.8072489 0.8147202 0.8137907 0.8141614
0.7770937 0.7721403 0.7690665 0.7767174 0.7755669 0.7791733 0.7695530 0.7759766 0.7820147 0.7852369 0.7733116 0.7753724 0.7797277 0.7701301 0.7743818 0.7884794 0.7757030 0.7815920 0.7790149 0.7824102 0.7812408 0.7818087 0.7785050 0.7780731 0.7673859 0.7816228 0.7646854 0.7787742 0.7873904 0.7807247 0.7906353 0.7975849 0.7766265 0.7372934 0.7899427 0.7956242 0.7875759 0.7857934 0.7909269 0.7757572 0.7835144 0.8008297 0.7797663 0.7816313 0.7875815 0.7823863 0.7757772 0.7835586 0.7724279 0.7759248 0.7717414 0.7717568 0.7638857 0.7673891 0.7905981 0.7995897 0.7878332 0.8004728 0.8067059 0.8018941
0.7768592 0.7695507 0.7699792 0.7733818 0.7780994 0.7793731 0.7585613 0.7727355 0.7795147 0.7852194 0.7665101 0.7741520 0.7678707 0.7770341 0.7718095 0.7918386 0.7723999 0.7785237 0.7739879 0.7804418 0.7830559 0.7864049 0.7768664 0.7821328 0.7613747 0.7790864 0.7636028 0.7783831 0.7847666 0.7815399 0.7803530 0.8030075 0.7718162 0.7321990 0.7850466 0.7931298 0.7931454 0.7962381 0.7849364 0.7795251 0.7763266 0.7972391 0.7861158 0.7947173 0.7865799 0.7872559 0.7749903 0.7909912 0.7728351 0.7861960 0.7738846 0.7791220 0.7694243 0.7688356 0.7920864 0.7982235 0.7801415 0.7974123 0.8008340 0.7985836
0.7613858 0.7522201 0.7518837 0.7548945 0.7600763 0.7621992 0.7492719 0.7558610 0.7595028 0.7668930 0.7575708 0.7585597 0.7535276 0.7572551 0.7575932 0.7747004 0.7492171 0.7615188 0.7609060 0.7685707 0.7603310 0.7643054 0.7543328 0.7622194 0.7445887 0.7590525 0.7515413 0.7570175 0.7681332 0.7656793 0.7673715 0.7868319 0.7535985 0.6993280 0.7759407 0.7762299 0.7717547 0.7735785 0.7696085 0.7593478 0.7666486 0.7818318 0.7707916 0.7753164 0.7648744 0.7697567 0.7617327 0.7724351 0.7572033 0.7588289 0.7550108 0.7484447 0.7491065 0.7438290 0.7721468 0.7805202 0.7732109 0.7810662 0.7861540 0.7905259
0.7423505 0.7276494 0.7408529 0.7549494 0.7467457 0.7549252 0.7077350 0.7285802 0.7276891 0.7449461 0.7110554 0.7254085 0.7118878 0.7315046 0.7154809 0.7589730 0.7319830 0.7333671 0.7281352 0.7398485 0.7287373 0.7457561 0.7325799 0.7496432 0.7046682 0.7455823 0.7017481 0.7270080 0.7526605 0.7605148 0.7314201 0.7550361 0.7014853 0.7341867 0.7377435 0.7434167 0.7395234 0.7399468 0.7315064 0.7343403 0.7133447 0.7535953 0.7439826 0.7509011 0.7162679 0.7409407 0.7132400 0.7460404 0.7196251 0.7495973 0.7017846 0.7185629 0.7141358 0.7132197 0.7368725 0.7498970 0.7314236 0.7508417 0.7549861 0.7608983
0.7078742 0.7014253 0.6917008 0.7199284 0.7169585 0.7232262 0.6768612 0.6954061 0.6960125 0.7099473 0.6826262 0.7026293 0.6883383 0.7094234 0.7004986 0.7293253 0.6992125 0.7039008 0.7047340 0.7085550 0.7021988 0.7207093 0.7065057 0.7104609 0.6686376 0.7088556 0.7047448 0.6996861 0.7188739 0.7254290 0.6945007 0.7254060 0.6556739 0.6987438 0.6978748 0.7169527 0.6975639 0.7066201 0.7027530 0.6888771 0.6853631 0.7119937 0.7073703 0.7193540 0.6987008 0.7108530 0.6753639 0.7147840 0.6772506 0.7165607 0.6857150 0.6895742 0.6827733 0.6844420 0.7174865 0.7282365 0.6971498 0.7113034 0.7298670 0.7370271
0.7713998 0.7616951 0.7732595 0.7787208 0.7725350 0.7816731 0.7459842 0.7599694 0.7621363 0.7710473 0.7444467 0.7595647 0.7491278 0.7615938 0.7768043 0.7833465 0.7625672 0.7640544 0.7462028 0.7644528 0.7552693 0.7732132 0.7618369 0.7694926 0.7377670 0.7708253 0.7439983 0.7594026 0.7783142 0.7876518 0.7570284 0.7832069 0.7428188 0.7646427 0.7673487 0.7717358 0.7665750 0.7580863 0.7655779 0.7515010 0.7437954 0.7710782 0.7702476 0.7758287 0.7275065 0.7723860 0.7487539 0.7764772 0.7524940 0.7737821 0.7394297 0.7518034 0.7491970 0.7451034 0.7690306 0.7826331 0.7573037 0.7740187 0.7822378 0.7871727
0.8231347 0.8057622 0.8128453 0.8259612 0.8224824 0.8289884 0.8055810 0.8142564 0.8127895 0.8271308 0.8016252 0.8132929 0.8030455 0.8104591 0.8192215 0.8348700 0.8151573 0.8188156 0.8117821 0.8184130 0.8144567 0.8241599 0.8144925 0.8202462 0.8003031 0.8195031 0.7974249 0.8113263 0.8277412 0.8363583 0.8172621 0.8359650 0.8042253 0.7785449 0.8174281 0.8258520 0.8203757 0.8224311 0.8148446 0.8129793 0.8063294 0.8305615 0.8201710 0.8268401 0.8042977 0.8236122 0.8061246 0.8263759 0.8064673 0.8222454 0.8022804 0.8085618 0.8049511 0.8023453 0.8176318 0.8255001 0.8153458 0.8265349 0.8283426 0.8320772
0.7989474 0.7978525 0.7961675 0.7974783 0.8009206 0.8026176 0.8007643 0.8062784 0.8073616 0.8092199 0.8081206 0.8048902 0.8016187 0.7988127 0.8047541 0.8138282 0.8027133 0.8109129 0.8040833 0.8122611 0.8095989 0.8075656 0.8017816 0.8028673 0.7993719 0.8080308 0.7995423 0.8068079 0.8105606 0.8053339 0.8153644 0.8265008 0.8101492 0.7706914 0.8176834 0.8218638 0.8131308 0.8130838 0.8178123 0.8078250 0.8175604 0.8272049 0.8063776 0.8117795 0.8153720 0.8066199 0.8036668 0.8117755 0.7996167 0.8050721 0.8004742 0.7996145 0.7921583 0.7894004 0.8185071 0.8207636 0.8196281 0.8274096 0.8253033 0.8267768
0.7856944 0.7768481 0.7772887 0.7929533 0.7892736 0.7858216 0.7616864 0.7793917 0.7759608 0.7982404 0.7590631 0.7762810 0.7673822 0.7841877 0.7849931 0.8039096 0.7777438 0.7810936 0.7817439 0.7837544 0.7829437 0.7917669 0.7817269 0.7810763 0.7668260 0.7857484 0.7637444 0.7840593 0.7998846 0.8042542 0.7724854 0.8008537 0.7593582 0.7028519 0.7720369 0.7956241 0.7738460 0.7872439 0.7766072 0.7695162 0.7663730 0.7712389 0.7914259 0.7945992 0.7743069 0.7920649 0.7598805 0.7889196 0.7694219 0.7873229 0.7625223 0.7737601 0.7685210 0.7676883 0.7803229 0.7932251 0.7772558 0.7816754 0.7936351 0.7950575
0.8076143 0.8120464 0.8034439 0.8098206 0.8056195 0.8090742 0.8013788 0.8009815 0.7976209 0.8078949 0.8026998 0.8051916 0.7844421 0.7879346 0.7975933 0.8017938 0.8064893 0.8085720 0.8098479 0.8082656 0.8030090 0.8063255 0.8120506 0.8153508 0.8059984 0.8086378 0.8007403 0.8106826 0.8188089 0.8161634 0.8162899 0.8221082 0.8103259 0.7557873 0.8164621 0.8172188 0.8011343 0.8065003 0.8094450 0.7950942 0.8102117 0.8132757 0.8176691 0.8183034 0.8123816 0.8150803 0.8216581 0.8193787 0.8149589 0.8151716 0.8119124 0.8098481 0.8117934 0.8117072 0.8234744 0.8190861 0.8286140 0.8305746 0.8354355 0.8323755
0.7167205 0.7330724 0.7131240 0.6927065 0.7090612 0.6995750 0.7185375 0.7301548 0.7278740 0.7394931 0.7295483 0.7307887 0.7315825 0.7395560 0.7573979 0.7224223 0.7459955 0.7395560 0.7211073 0.7073794 0.7193971 0.7122244 0.7075292 0.7054532 0.7364697 0.7097131 0.7283656 0.6955836 0.7304784 0.7275188 0.7282095 0.7228007 0.7578683 0.7063961 0.7190076 0.7332400 0.7406198 0.7329166 0.7360163 0.7658211 0.7991813 0.8134182 0.7374010 0.7320835 0.7164586 0.7304353 0.7266099 0.7286537 0.7490372 0.7229726 0.7149327 0.7081421 0.7452278 0.7015505 0.8657403 0.7706258 0.7491063 0.7332869 0.7374662 0.7526231
0.7341406 0.7291923 0.7730710 0.7430315 0.7321750 0.7922552 0.7782395 0.8183278 0.7330818 0.7340070 0.7333261 0.7376100 0.7344073 0.7290497 0.7847140 0.8062932 0.7901558 0.7445812 0.7386360 0.7991155 0.8085686 0.8121338 0.7418180 0.7326509 0.7382673 0.7978053 0.7383280 0.7375037 0.7372171 0.7929392 0.7432575 0.7776197 0.7438385 0.8253779 0.7983795 0.8024204 0.8084785 0.7385615 0.8016638 0.7427209 0.8237806 0.7456538 0.7376025 0.8196540 0.7393373 0.7387389 0.7406699 0.8203901 0.7367444 0.7354200 0.7368698 0.7362707 0.7344464 0.7343425 0.7537172 0.7503259 0.7510836 0.8080991 0.7557011 0.7765683
0.8018417 0.7913995 0.7951520 0.8032453 0.8009344 0.8077044 0.7769915 0.7907093 0.7928892 0.8058498 0.7814122 0.7906622 0.7891400 0.7953912 0.7938557 0.8117594 0.7907139 0.8002078 0.7925713 0.7998192 0.7982388 0.8098693 0.7955497 0.8041614 0.7817049 0.8038743 0.7782735 0.7956319 0.8061034 0.8107417 0.7972429 0.8203141 0.7846322 0.7539292 0.8052611 0.8163101 0.8073302 0.8094295 0.8051771 0.7958211 0.7954324 0.8171719 0.8087313 0.8133568 0.8001329 0.8085859 0.7912671 0.8166534 0.7913265 0.8063567 0.7896274 0.7918543 0.7874371 0.7887887 0.8080316 0.8185278 0.7997535 0.8120123 0.8162109 0.8239127
0.7938032 0.8007125 0.7875597 0.7856639 0.7927298 0.7888614 0.7876311 0.7846308 0.7693318 0.7669732 0.7810237 0.7719153 0.7632673 0.7593268 0.7622582 0.7682301 0.7683499 0.7696214 0.7940016 0.7921104 0.7914810 0.7908951 0.7906568 0.7896549 0.7910595 0.7925545 0.7910703 0.7917413 0.8015532 0.7978394 0.7886513 0.7891922 0.7684140 0.7281801 0.7743440 0.7725969 0.7653493 0.7618197 0.7660667 0.7521409 0.7703093 0.7709555 0.7912547 0.7889418 0.7879643 0.7799611 0.7816904 0.7824120 0.7831700 0.7848759 0.7859309 0.7838726 0.7802196 0.7810528 0.7676110 0.7717566 0.7754503 0.7759273 0.7723250 0.7740232
0.8537350 0.8575885 0.8543148 0.8533598 0.8546335 0.8540055 0.8597087 0.8616511 0.8560981 0.8540782 0.8533358 0.8602222 0.8497085 0.8506207 0.8584382 0.8578897 0.8657522 0.8630794 0.8572696 0.8628495 0.8589049 0.8440625 0.8574245 0.8579435 0.8475341 0.8524291 0.8581339 0.8443534 0.8594412 0.8553615 0.8682033 0.8686585 0.8658085 0.8423869 0.8655167 0.8684909 0.8650623 0.8639779 0.8688108 0.8558015 0.8721047 0.8708050 0.8685747 0.8688792 0.8615159 0.8582082 0.8692307 0.8602252 0.8516389 0.8520494 0.8563383 0.8471290 0.8543155 0.8525207 0.8715059 0.8696411 0.8721448 0.8740827 0.8828075 0.8742278
0.6987672 0.7172843 0.7151670 0.6988725 0.6898627 0.7037665 0.7382637 0.7449680 0.7233813 0.7449142 0.7325400 0.7470586 0.7049551 0.7214842 0.7465430 0.7208463 0.7519332 0.7235358 0.7309881 0.7166479 0.7178995 0.7103674 0.7089153 0.7200853 0.7355509 0.7021048 0.7233615 0.7016247 0.7144438 0.7390796 0.7335342 0.7378885 0.7584252 0.6863439 0.7354317 0.7412522 0.7357303 0.7431696 0.7316591 0.7165794 0.7314994 0.7315912 0.7414133 0.7339924 0.7302977 0.7416115 0.7201159 0.7221687 0.7206146 0.7186554 0.6939091 0.7049672 0.7173037 0.7180081 0.7574842 0.7322977 0.7723069 0.7545283 0.7563715 0.7685495
0.8464251 0.8593133 0.8622238 0.8434145 0.8554322 0.8653422 0.8390278 0.8604942 0.8620611 0.8138722 0.7826423 0.8663245 0.8283348 0.8330164 0.8707075 0.8303307 0.8472241 0.8676464 0.8438643 0.8322588 0.8668633 0.8336031 0.8315589 0.8448195 0.8420857 0.7790297 0.8710462 0.8450290 0.8649416 0.8638186 0.8136347 0.8448216 0.8590297 0.8407955 0.8446850 0.8633938 0.8440094 0.8509827 0.8658405 0.8070370 0.8184800 0.8669765 0.8401640 0.8305547 0.8622210 0.8442846 0.8639595 0.8685028 0.8309879 0.7356334 0.8647762 0.8408743 0.8655911 0.8658949 0.8133705 0.8331831 0.8718052 0.8223924 0.8705856 0.8721232
0.8372728 0.8340655 0.8362626 0.8379824 0.8338267 0.8338535 0.8454386 0.8485007 0.8478498 0.8493848 0.8435597 0.8454531 0.8373827 0.8379409 0.8487867 0.8511746 0.8501901 0.8471880 0.8440342 0.8465454 0.8439837 0.8439063 0.8435618 0.8408421 0.8439763 0.8457382 0.8410573 0.8409013 0.8455710 0.8468678 0.8558576 0.8582164 0.8545437 0.8353963 0.8549174 0.8566391 0.8512617 0.8498277 0.8541114 0.8479880 0.8518056 0.8571846 0.8478714 0.8439397 0.8425360 0.8440777 0.8447089 0.8450291 0.8371827 0.8376031 0.8364519 0.8317341 0.8351209 0.8291358 0.8594693 0.8599493 0.8642221 0.8661199 0.8656689 0.8660908
